Gene1,Gene2
GATA2,NDE1
GATA2,UAP1
GATA2,KCTD12
GATA2,ANXA5
GATA2,ACAA2
GATA2,TM7SF3
GATA2,EMILIN1
GATA2,ZFP367
GATA2,POLD1
GATA2,TM6SF1
GATA2,TBL3
GATA2,CCDC50
GATA2,IARS2
GATA2,APLP2
GATA2,TMEM206
GATA2,PCMTD2
GATA2,WDHD1
GATA2,CD48
GATA2,ATP13A1
GATA2,FAM91A1
GATA2,PLAA
GATA2,XPNPEP1
GATA2,CUL3
GATA2,ADGRG3
GATA2,SLC39A6
GATA2,IARS
GATA2,ZFP945
GATA2,DHRS3
GATA2,COLGALT1
GATA2,ZFP24
GATA2,CNRIP1
GATA2,ATG12
GATA2,AP3S1
GATA2,SLC35B4
GATA2,IGTP
GATA2,SH2D5
GATA2,GBP7
GATA2,ZNRF2
GATA2,VPS35
GATA2,ORC6
GATA2,UBR7
GATA2,MFSD14B
GATA2,AKNA
GATA2,INPP5B
GATA2,NUP107
GATA2,HDAC2
GATA2,SLC44A2
GATA2,JPT2
GATA2,CTC1
GATA2,SERPINB9
GATA2,SESN1
GATA2,FGL2
GATA2,BACE1
GATA2,PSEN1
GATA2,FLNB
GATA2,NUDT19
GATA2,FDFT1
GATA2,METAP1
GATA2,RFC5
GATA2,RAB31
GATA2,TACC3
GATA2,CAD
GATA2,HDC
GATA2,CKAP5
GATA2,CYBC1
GATA2,CTSZ
GATA2,RAD21
GATA2,NCLN
GATA2,SORT1
GATA2,CCL4
GATA2,MEIS1
GATA2,ARHGEF39
GATA2,LYN
GATA2,DNAJC5
GATA2,CSGALNACT2
GATA2,G6PDX
GATA2,EIF1AD
GATA2,CNIH1
GATA2,TYMS
GATA2,TFG
GATA2,TUBGCP3
GATA2,PRSS57
GATA2,ACOT9
GATA2,PRKCQ
GATA2,MGAT5
GATA2,ZFP451
GATA2,FGFR1OP
GATA2,GMNN
GATA2,NFAM1
GATA2,FAR1
GATA2,PREP
GATA2,RGCC
GATA2,LCP2
GATA2,FAM136A
GATA2,BC005561
GATA2,GOLT1B
GATA2,CDC7
GATA2,PRPF4
GATA2,CCNB2
GATA2,PRODH
GATA2,MYO1F
GATA2,PANX1
GATA2,CSTF2
GATA2,UTP4
GATA2,CYP2J9
GATA2,HCFC1
GATA2,MEMO1
GATA2,NDRG1
GATA2,LIG1
GATA2,TGTP2
GATA2,PRIM1
GATA2,ZFP35
GATA2,LDHB
GATA2,CDC6
GATA2,CD52
GATA2,MAN2A2
GATA2,DHFR
GATA2,PRPS2
GATA2,SATB1
GATA2,TBC1D10C
GATA2,SDF2L1
GATA2,SMPDL3A
GATA2,SERPINA3G
GATA2,ANXA2
GATA2,RGS2
GATA2,MYC
GATA2,CD82
GATA2,PSTPIP1
GATA2,SNAP47
GATA2,LY6A
GATA2,ATAD1
GATA2,IKZF1
GATA2,PRIM2
GATA2,CYB5R1
GATA2,LGALS1
GATA2,TBC1D9B
GATA2,SETD2
GATA2,IIGP1
GATA2,DENND2D
GATA2,SERPINB1A
GATA2,PTTG1IP
GATA2,ARHGEF18
GATA2,CASP12
GATA2,VAV3
GATA2,METTL7A1
GATA2,MAP4K2
GATA2,RPP40
GATA2,GLB1
GATA2,FCHO2
GATA2,WDR55
GATA2,USP11
GATA2,KPNA3
GATA2,MMRN1
GATA2,CTSL
GATA2,ANXA1
GATA2,MOGS
GATA2,CSAD
GATA2,SELENBP1
GATA2,PRKCH
GATA2,CDCA8
GATA2,ABCG2
GATA2,TMEM50B
GATA2,SNX30
GATA2,RPRD1B
GATA2,FOXO1
GATA2,GMIP
GATA2,CTLA2B
GATA2,GANAB
GATA2,EMCN
GATA2,TCIRG1
GATA2,RANBP3
GATA2,OASL2
GATA2,APOE
GATA2,GBP2
GATA2,HELLS
GATA2,TMEM43
GATA2,PFKP
GATA2,INO80D
GATA2,VSIR
GATA2,RASA4
GATA2,SAMD9L
GFI1B,GFI1B
GFI1B,ITSN1
GFI1B,PCLAF
GFI1B,ABHD17B
GFI1B,CHORDC1
GFI1B,GMIP
GFI1B,ARID5A
GFI1B,SPI1
GFI1B,HK3
GFI1B,NFAT5
GFI1B,TCP11L2
GFI1B,FIGNL1
GFI1B,TMEM97
GFI1B,MYCT1
GFI1B,MTMR6
GFI1B,DNAJC10
GFI1B,JUN
GFI1B,CLEC12A
GFI1B,COPB1
GFI1B,GMFB
GFI1B,MEIS1
GFI1B,TMEM43
GFI1B,CFP
GFI1B,CSGALNACT1
GFI1B,PROCR
GFI1B,NEURL3
GFI1B,CCDC50
GFI1B,IDH1
GFI1B,TIMM29
GFI1B,TMEM173
GFI1B,TOP3B
GFI1B,PARP8
GFI1B,MYO5A
GFI1B,PLAA
GFI1B,CALCRL
GFI1B,CSF2RB
GFI1B,CLPTM1L
GFI1B,MSH6
GFI1B,POR
GFI1B,WDR5
GFI1B,MAP4K2
GFI1B,ADO
GFI1B,TXNDC11
GFI1B,LIG1
GFI1B,DHRS3
GFI1B,RTP4
GFI1B,VAV3
GFI1B,USP37
GFI1B,RFC4
GFI1B,PLPPR3
GFI1B,DPP8
GFI1B,TYMS
GFI1B,PIM2
GFI1B,RRM1
GFI1B,PBK
GFI1B,ZNRF2
GFI1B,POLE3
GFI1B,TSPAN14
GFI1B,NCEH1
GFI1B,RGS2
GFI1B,CDC7
GFI1B,CNRIP1
GFI1B,GCNT2
GFI1B,DEF8
GFI1B,FOXO1
GFI1B,FLOT2
GFI1B,DNAJC11
GFI1B,TESPA1
GFI1B,FRRS1
GFI1B,GLB1
GFI1B,SERPINB1A
GFI1B,FUT7
GFI1B,IKZF1
GFI1B,METTL7A1
GFI1B,CTC1
GFI1B,CD82
GFI1B,RARS
GFI1B,OTUD6B
GFI1B,HACD3
GFI1B,TACC3
GFI1B,GMNN
GFI1B,DNM1L
GFI1B,RPRD1B
GFI1B,CSTF2
GFI1B,SLC18A2
GFI1B,ICAM1
GFI1B,TRMT11
GFI1B,CDT1
GFI1B,IRF8
GFI1B,RANGAP1
GFI1B,CTSL
GFI1B,AKAP8L
GFI1B,RMND5A
GFI1B,WDR4
GFI1B,TNFRSF21
GFI1B,SCARB1
GFI1B,SLC44A2
GFI1B,ITGAL
GFI1B,ADSSL1
GFI1B,MAD2L1
GFI1B,PECAM1
GFI1B,DUS1L
GFI1B,PCMTD1
GFI1B,DLST
GFI1B,TYROBP
GFI1B,FCGR2B
GFI1B,CDC45
GFI1B,CDCA4
GFI1B,SATB1
GFI1B,TMEM50B
GFI1B,PLIN3
GFI1B,DHX33
GFI1B,INO80D
GFI1B,HELLS
GFI1B,ACOT9
GFI1B,PPP1R15A
GFI1B,SLC2A3
GFI1B,TBC1D5
GFI1B,CTSZ
GFI1B,ZFP367
GFI1B,AHCYL1
GFI1B,SETD2
GFI1B,MICU1
GFI1B,FUCA2
GFI1B,TARS
GFI1B,RAD21
GFI1B,MTFR1
GFI1B,ATP6AP1
GFI1B,ARL6IP6
GFI1B,CDC6
GFI1B,CCNB2
GFI1B,TMEM229B
GFI1B,ERLIN1
GFI1B,RAD51
GFI1B,SLC35B4
GFI1B,CYB5R1
GFI1B,SEH1L
GFI1B,FAM76B
GFI1B,NOP2
GFI1B,UBE2L6
GFI1B,TCIRG1
GFI1B,DCAF13
GFI1B,GBP3
GFI1B,DHFR
GFI1B,PTGR1
GFI1B,HEXA
GFI1B,FAM136A
GFI1B,RPP40
GFI1B,TOR3A
GFI1B,NAMPT
GFI1B,KCTD12
GFI1B,DNAJC5
GFI1B,OSBPL1A
GFI1B,FES
GFI1B,TK1
GFI1B,RFC5
GFI1B,MTREX
GFI1B,IPO9
GFI1B,IARS
GFI1B,RABGGTB
GFI1B,MIS12
GFI1B,IL27RA
GFI1B,HDAC2
GFI1B,RGCC
GFI1B,PRELID3B
GFI1B,LONP1
GFI1B,TMX4
GFI1B,TES
GFI1B,LAP3
GFI1B,TUBGCP3
GFI1B,FGL2
GFI1B,WDHD1
GFI1B,GM1966
GFI1B,CD69
GFI1B,CD48
GFI1B,SELENBP1
GFI1B,MFSD14B
GFI1B,FAR1
GFI1B,CUL3
GFI1B,SHMT1
GFI1B,CTLA2A
GFI1B,INTS13
GFI1B,CYBC1
GFI1B,LONP2
GFI1B,CCL9
GFI1B,ZFP35
GFI1B,TMX3
GFI1B,SLC25A46
GFI1B,SESN1
GFI1B,AGPS
GFI1B,PPAT
GFI1B,ABCB8
GFI1B,ME2
GFI1B,SDF2L1
GFI1B,CD53
GFI1B,ATAD1
GFI1B,TFG
GFI1B,PREP
GFI1B,METAP1
GFI1B,ALDH9A1
GFI1B,PRKCQ
GFI1B,KAT7
HCFC1,PRIM1
HCFC1,TMEM206
HCFC1,ATP11C
HCFC1,AHCYL1
HCFC1,KPNA3
HCFC1,RPP40
HCFC1,4833439L19RIK
HCFC1,SLC35B4
HCFC1,ZFP451
HCFC1,DHX33
HCFC1,INPP5B
HCFC1,CDCA8
HCFC1,DUS1L
HCFC1,TIMM29
HCFC1,RPA2
HCFC1,LIG1
HCFC1,DNM1L
HCFC1,TMEM43
HCFC1,RANGAP1
HCFC1,SESN1
HCFC1,RRM1
HCFC1,ZFP24
HCFC1,ARID5A
HCFC1,RAD51
HCFC1,DNAJC11
HCFC1,ITSN1
HCFC1,ADO
HCFC1,MARS
HCFC1,CLPTM1L
HCFC1,WDR4
HCFC1,PRPF4
HCFC1,LONP1
HCFC1,CDC6
HCFC1,TOP3B
HCFC1,RPRD1B
HCFC1,NCLN
HCFC1,TBL3
HCFC1,ABCB8
HCFC1,PLAA
HCFC1,CDC45
HCFC1,ZFP35
HCFC1,RFC4
HCFC1,CHORDC1
HCFC1,SLC19A1
HCFC1,FTSJ3
HCFC1,WDR5
HCFC1,MTREX
HCFC1,PLD3
HCFC1,NUP107
HCFC1,MTMR6
HCFC1,DPP8
HCFC1,TACC3
HCFC1,KAT7
HCFC1,TUBGCP2
HCFC1,GMFB
HCFC1,SLC39A6
HCFC1,MFSD1
HCFC1,ARL8B
HCFC1,MFSD14B
HCFC1,FOXRED1
HCFC1,SNAP47
HCFC1,ATP13A1
HCFC1,EIF1AD
HCFC1,RARS
HCFC1,DCAF13
HCFC1,ABHD17B
HCFC1,OTUD6B
HCFC1,POLE3
HCFC1,DLST
HCFC1,IARS
HCFC1,STXBP4
HCFC1,TUBGCP3
HCFC1,COPB1
HCFC1,MRPL37
HCFC1,PRMT7
HCFC1,UBR7
HCFC1,RAD21
HCFC1,CCDC137
HCFC1,PNO1
HCFC1,GOLT1B
HCFC1,GUSB
HCFC1,IDH1
HCFC1,MORC3
HCFC1,G6PDX
HCFC1,NOP2
HCFC1,IPO9
HCFC1,SLC25A46
HCFC1,CKAP5
HCFC1,B230219D22RIK
HCFC1,COLGALT1
HCFC1,GMCL1
HCFC1,WDHD1
HCFC1,PPAT
HCFC1,TARS
HCFC1,NUDT19
HCFC1,NCAPD2
HCFC1,NFAT5
HCFC1,MOGS
HCFC1,ATAD1
HCFC1,ATG12
HCFC1,AP3S1
HCFC1,RABGGTB
HCFC1,LONP2
HCFC1,PCMTD2
HCFC1,FASTKD2
HCFC1,MIS12
HCFC1,TRMT11
HCFC1,USP37
HCFC1,GANAB
HCFC1,CDCA4
HCFC1,ARL6IP6
HCFC1,TXNDC11
HCFC1,SLC30A5
HCFC1,ELF1
HCFC1,PSEN1
HCFC1,UTP4
HCFC1,RFC5
HCFC1,CTC1
HCFC1,DNAJC5
HCFC1,PLIN3
HCFC1,PBK
HCFC1,TFG
HCFC1,FAM91A1
HCFC1,ZFP367
HCFC1,PTDSS1
HCFC1,TMX3
HCFC1,AGPS
HCFC1,NADK
HCFC1,CDT1
HCFC1,MICU1
HCFC1,CNIH1
HCFC1,MAD2L1
HCFC1,UMPS
HCFC1,GMNN
HCFC1,PRIM2
HCFC1,TRIM35
HCFC1,RANBP3
HCFC1,POR
HCFC1,DEF8
HCFC1,NCEH1
HCFC1,IARS2
HCFC1,TOP2A
HCFC1,TYMS
HCFC1,PHF6
HCFC1,DNAJC10
HCFC1,ERLIN1
HCFC1,SHMT1
HCFC1,POLD1
HCFC1,HEXA
HCFC1,HELLS
HCFC1,RCOR1
HCFC1,USP11
HCFC1,MOB3C
HCFC1,ELMO2
HCFC1,ME2
HCFC1,PRODH
HCFC1,WDR55
HCFC1,CDC7
HCFC1,RMND5A
HCFC1,FAM76B
HCFC1,SEH1L
HCFC1,HCFC1
HCFC1,RPA1
HCFC1,INTS13
HCFC1,TK1
HCFC1,VPS35
HCFC1,TIPIN
HCFC1,ORC6
HCFC1,FUCA2
HCFC1,TBC1D5
HCFC1,BACE1
HCFC1,SAMD9L
HCFC1,FIGNL1
HCFC1,APLP2
HCFC1,CCDC50
HCFC1,CCNB2
HCFC1,MSMO1
HCFC1,PREP
HCFC1,MEIS1
HCFC1,XPNPEP1
HCFC1,CSTF2
HCFC1,TMEM97
HCFC1,FDFT1
HCFC1,ISYNA1
HCFC1,PSAT1
HCFC1,SLC2A3
HCFC1,ALAS1
HCFC1,HDAC2
HCFC1,AKAP8L
HCFC1,PCMTD1
HCFC1,SETD2
HCFC1,INO80D
HCFC1,CAD
HCFC1,ACOX1
HCFC1,FGFR1OP
HCFC1,IL27RA
HCFC1,GIMAP1
HCFC1,PTTG1IP
HCFC1,CUL3
HCFC1,TBC1D10C
HCFC1,TMEM229B
HCFC1,MGAT5
HCFC1,CYBC1
HCFC1,BID
HCFC1,METAP1
HCFC1,ATP6AP2
HCFC1,PRELID3B
HCFC1,FAM136A
HCFC1,GLB1
HCFC1,OSBPL1A
HCFC1,BC005561
HCFC1,CLN5
HCFC1,JPT2
HCFC1,CSGALNACT2
HCFC1,TBC1D9B
HCFC1,LAP3
HCFC1,ICAM1
HCFC1,USP10
HCFC1,IRGM2
HCFC1,MSH6
HCFC1,RRM2
HCFC1,TCP11L2
HCFC1,GOLPH3
HCFC1,PPP1R15A
HCFC1,GNS
HCFC1,SGMS1
HCFC1,DHFR
HCFC1,MEMO1
HCFC1,SDF2L1
HCFC1,RCC1
HCFC1,CD48
HCFC1,RAB37
HCFC1,NAMPT
HCFC1,ATP6AP1
HCFC1,UHRF1
HCFC1,HACD3
HCFC1,TESPA1
HCFC1,IGTP
HCFC1,GBP7
HCFC1,PLEKHO2
HCFC1,FAM111A
HCFC1,FCHO2
HCFC1,UNC93B1
HCFC1,DENND1C
HCFC1,ACAA2
HCFC1,MAPKAPK3
HCFC1,AURKB
HCFC1,COQ8A
HCFC1,MYC
HCFC1,RPS6KA3
HCFC1,PIM2
HCFC1,CYB5R1
HCFC1,VSIR
HCFC1,GSR
HCFC1,UBL4A
HCFC1,GMIP
HCFC1,METTL7A1
HCFC1,ACOT9
HCFC1,LYN
HCFC1,STT3B
HCFC1,MYO5A
HCFC1,PANX1
HCFC1,ALDH9A1
HCFC1,FAR1
HCFC1,GBP3
HCFC1,SPNS3
HCFC1,DUSP1
HCFC1,UBA7
HCFC1,ANXA5
HCFC1,UAP1
HCFC1,GIMAP6
HCFC1,JUN
HCFC1,ADSSL1
HCFC1,STAT2
HCFC1,ZNRF2
HCFC1,RGCC
HCFC1,FOXO1
HCFC1,MYO1G
HCFC1,SERPINB9
HCFC1,SPI1
HCFC1,TMX4
HCFC1,TCN2
HCFC1,CBFB
HCFC1,1700017B05RIK
HCFC1,ST6GALNAC4
HCFC1,TRIM59
HCFC1,EML4
HCFC1,MAP4K2
HCFC1,PHF11B
HCFC1,CISH
HCFC1,GLIPR2
HCFC1,SORT1
HCFC1,MTFR1
HCFC1,SNX30
HCFC1,NDE1
HCFC1,UBE2L6
HCFC1,FLNB
HCFC1,SLC44A2
HCFC1,SNAP23
HCFC1,RGS1
HCFC1,CD53
HCFC1,CALCRL
HCFC1,ZFP945
HCFC1,FLOT2
HCFC1,SLC43A3
HCFC1,H2-AA
HCFC1,ST8SIA4
HCFC1,DHRS3
HCFC1,AKNA
HCFC1,EPB41L4B
HCFC1,RP2
HCFC1,NDRG1
HCFC1,CERS4
HCFC1,CD82
HCFC1,SSH3
HCFC1,PGLYRP2
HCFC1,GPR160
HCFC1,PLEK
HCFC1,MLKL
HCFC1,PAK1
HCFC1,SPNS2
HCFC1,XAF1
HCFC1,FRRS1
HCFC1,PTGR1
HCFC1,PCLAF
HCFC1,ITGAL
HCFC1,TMEM173
HCFC1,SERPINB1A
HCFC1,CTSZ
HCFC1,SCARB1
HCFC1,LGALS1
HCFC1,CD69
HCFC1,CHRNB1
HCFC1,ABCG2
HCFC1,GFI1B
HCFC1,MKI67
HCFC1,TCIRG1
HCFC1,GIMAP5
HCFC1,TFR2
HCFC1,CST7
HCFC1,CYP4V3
HCFC1,CLEC12A
HCFC1,LCP2
HCFC1,EBI3
HCFC1,SELENBP1
HCFC1,ARHGEF39
HCFC1,NFAM1
HCFC1,LAPTM4B
HCFC1,HACD4
HCFC1,DOK2
HCFC1,MFNG
HCFC1,PRKCH
HCFC1,TOR3A
HCFC1,PEAR1
HCFC1,GBP2
HCFC1,TYROBP
HCFC1,BC035044
HCFC1,GPR65
HCFC1,NCF1
HCFC1,CFP
HCFC1,SH2D5
HCFC1,CBX7
HCFC1,ANXA2
HCFC1,MAGED2
HCFC1,ATP8B4
HCFC1,FCER1G
HCFC1,PRSS57
HCFC1,GRINA
HCFC1,EZR
HCFC1,CTSO
HCFC1,CTSL
HCFC1,S100A6
HCFC1,KCTD12
HCFC1,CD74
HCFC1,ANXA3
HCFC1,BCL2
HCFC1,PTGS1
HCFC1,FGL2
HCFC1,CASP1
HCFC1,FCGR2B
HCFC1,RGS2
HCFC1,TNIP3
HCFC1,METTL27
HCFC1,GALNT6
HCFC1,CSGALNACT1
HCFC1,TNFRSF21
HCFC1,SLCO3A1
HCFC1,BTK
HCFC1,PLXNC1
HCFC1,EBF1
HCFC1,ADA
HCFC1,RASA4
HCFC1,IL21R
HCFC1,PRPS2
HCFC1,MAN2A2
HCFC1,CD9
HCFC1,CSF2RB
HCFC1,RHOF
HCFC1,TMEM50B
HCFC1,TPM4
HCFC1,EPSTI1
HCFC1,PUS7
HDAC2,NUP107
HDAC2,MSH6
HDAC2,CLPTM1L
HDAC2,TOP3B
HDAC2,MTREX
HDAC2,CDC6
HDAC2,OTUD6B
HDAC2,RFC4
HDAC2,LONP1
HDAC2,NFAT5
HDAC2,MSMO1
HDAC2,MTMR6
HDAC2,WDR4
HDAC2,SHMT1
HDAC2,RANGAP1
HDAC2,PLD3
HDAC2,FOXRED1
HDAC2,NCEH1
HDAC2,GMFB
HDAC2,MAD2L1
HDAC2,TBL3
HDAC2,FAM136A
HDAC2,TFG
HDAC2,TACC3
HDAC2,POLD1
HDAC2,PRMT7
HDAC2,CHORDC1
HDAC2,FASTKD2
HDAC2,PPAT
HDAC2,TXNDC11
HDAC2,RRM1
HDAC2,POR
HDAC2,UHRF1
HDAC2,PBK
HDAC2,IARS
HDAC2,WDR55
HDAC2,KPNA3
HDAC2,UAP1
HDAC2,DCAF13
HDAC2,RAD51
HDAC2,LAP3
HDAC2,DNAJC5
HDAC2,NOP2
HDAC2,GOLT1B
HDAC2,CDCA8
HDAC2,WDHD1
HDAC2,COLGALT1
HDAC2,MARS
HDAC2,RPA2
HDAC2,DUS1L
HDAC2,TMEM229B
HDAC2,MORC3
HDAC2,SAMD9L
HDAC2,TIMM29
HDAC2,FIGNL1
HDAC2,IDH1
HDAC2,SEH1L
HDAC2,RFC5
HDAC2,SLC39A6
HDAC2,SDF2L1
HDAC2,COQ8A
HDAC2,ZFP451
HDAC2,GMCL1
HDAC2,SLC30A5
HDAC2,AHCYL1
HDAC2,CYBC1
HDAC2,GBP3
HDAC2,LONP2
HDAC2,MFSD1
HDAC2,ME2
HDAC2,ABHD17B
HDAC2,TMEM43
HDAC2,DEF8
HDAC2,DHX33
HDAC2,OSBPL1A
HDAC2,ACAA2
HDAC2,HDAC2
HDAC2,TUBGCP3
HDAC2,UBR7
HDAC2,RPRD1B
HDAC2,RAD21
HDAC2,ARID5A
HDAC2,ALDH9A1
HDAC2,TARS
HDAC2,DPP8
HDAC2,USP37
HDAC2,SLC35B4
HDAC2,CAD
HDAC2,CCDC137
HDAC2,TUBGCP2
HDAC2,DNAJC11
HDAC2,CDT1
HDAC2,PTTG1IP
HDAC2,IPO9
HDAC2,PCMTD1
HDAC2,CBFB
HDAC2,DHFR
HDAC2,POLE3
HDAC2,ANXA5
HDAC2,PRPF4
HDAC2,STXBP4
HDAC2,RANBP3
HDAC2,RABGGTB
HDAC2,RARS
HDAC2,PSEN1
HDAC2,SGMS1
HDAC2,DNM1L
HDAC2,METAP1
HDAC2,INTS13
HDAC2,NDRG1
HDAC2,RPA1
HDAC2,SERPINB9
HDAC2,RPP40
HDAC2,ZFP35
HDAC2,CTC1
HDAC2,NCAPD2
HDAC2,GUSB
HDAC2,TIPIN
HDAC2,EIF1AD
HDAC2,FDFT1
HDAC2,PNO1
HDAC2,FGFR1OP
HDAC2,CLN5
HDAC2,TMEM97
HDAC2,MICU1
HDAC2,PRELID3B
HDAC2,LIG1
HDAC2,PLIN3
HDAC2,STT3B
HDAC2,SESN1
HDAC2,KAT7
HDAC2,HELLS
HDAC2,TMX4
HDAC2,GANAB
HDAC2,TSPAN14
HDAC2,SLC25A46
HDAC2,PPP1R15A
HDAC2,ATAD1
HDAC2,RMND5A
HDAC2,PLAA
HDAC2,MIS12
HDAC2,XPNPEP1
HDAC2,RGS2
HDAC2,ZFP24
HDAC2,ZFP367
HDAC2,ERLIN1
HDAC2,WDR5
HDAC2,ABCB8
HDAC2,AGPS
HDAC2,FAM91A1
HDAC2,ATP13A1
HDAC2,TES
HDAC2,TYMS
HDAC2,CSTF2
HDAC2,GSR
HDAC2,FCHO2
HDAC2,CD82
HDAC2,TOP2A
HDAC2,FAM76B
HDAC2,TBC1D10C
HDAC2,NUDT19
HDAC2,MOGS
HDAC2,CTSL
HDAC2,CYB5R1
HDAC2,ELF1
HDAC2,PSAT1
HDAC2,PTDSS1
HDAC2,ARL8B
HDAC2,STAT2
HDAC2,RCC1
HDAC2,TESPA1
HDAC2,UMPS
HDAC2,CSGALNACT2
HDAC2,EML4
HDAC2,TMEM206
HDAC2,ADO
HDAC2,TM7SF3
HDAC2,TRMT11
HDAC2,CHRNB1
HDAC2,AKAP8L
HDAC2,FTSJ3
HDAC2,DNAJC10
HDAC2,JPT2
HDAC2,GMNN
HDAC2,4833439L19RIK
HDAC2,TMX3
HDAC2,XAF1
HDAC2,TNFRSF21
HDAC2,CNIH1
HDAC2,GLB1
HDAC2,SLC19A1
HDAC2,TOR3A
HDAC2,B230219D22RIK
HDAC2,GNS
HDAC2,HEXA
HDAC2,CALCRL
HDAC2,SETD2
HDAC2,ZNRF2
HDAC2,TRIM59
HDAC2,NAMPT
HDAC2,CDC45
HDAC2,PCMTD2
HDAC2,UTP4
HDAC2,FAR1
HDAC2,CDC7
HDAC2,TBC1D9B
HDAC2,ITSN1
HDAC2,BID
HDAC2,ACOX1
HDAC2,CUL3
HDAC2,CKAP5
HDAC2,ATG12
HDAC2,AP3S1
HDAC2,ARL6IP6
HDAC2,GBP7
HDAC2,HACD3
HDAC2,IRGM2
HDAC2,PRIM1
HDAC2,ST6GALNAC4
HDAC2,PRIM2
HDAC2,TBC1D5
HDAC2,MYO5A
HDAC2,PANX1
HDAC2,MRPL37
HDAC2,MTFR1
HDAC2,USP10
HDAC2,ISYNA1
HDAC2,CDCA4
HDAC2,TCP11L2
HDAC2,GLIPR2
HDAC2,EMILIN1
HDAC2,S100A6
HDAC2,VPS35
HDAC2,ORC6
HDAC2,COPB1
HDAC2,MGAT5
HDAC2,SCARB1
HDAC2,SNAP47
HDAC2,TRIM35
HDAC2,GMIP
HDAC2,MFSD14B
HDAC2,DLST
HDAC2,METTL7A1
HDAC2,MOB3C
HDAC2,RGCC
HDAC2,AURKB
HDAC2,IGTP
HDAC2,PREP
HDAC2,ELMO2
HDAC2,OTULINL
HDAC2,UBA7
HDAC2,LGALS1
HDAC2,FAM111A
HDAC2,GOLPH3
HDAC2,EPSTI1
HDAC2,AKNA
HDAC2,CCNB2
HDAC2,ATP6AP2
HDAC2,SNAP23
HDAC2,NADK
HDAC2,ACOT9
HDAC2,NCLN
HDAC2,PUS7
HDAC2,PCLAF
HDAC2,MAN2A2
HDAC2,SLC2A3
HDAC2,RASA4
HDAC2,LAPTM4B
HDAC2,FLNB
HDAC2,DENND1C
HDAC2,UNC93B1
HDAC2,PSTPIP1
HDAC2,CCDC50
HDAC2,PFKP
HDAC2,1700017B05RIK
HDAC2,ITGAL
HDAC2,ST8SIA4
HDAC2,MAPKAPK3
HDAC2,CSGALNACT1
HDAC2,EZR
HDAC2,CTSO
HDAC2,MEMO1
HDAC2,INPP5B
HDAC2,ALAS1
HDAC2,DHRS3
HDAC2,MAP4K2
HDAC2,TMEM173
HDAC2,UBL4A
HDAC2,RRM2
HDAC2,PLEKHO2
HDAC2,IL27RA
HDAC2,BC005561
HDAC2,TMEM50B
HDAC2,ATP6AP1
HDAC2,FLT3
HDAC2,RCOR1
HDAC2,HP
HDAC2,BCL2
HDAC2,APLP2
HDAC2,ATP8B4
HDAC2,NDE1
HDAC2,ARHGEF18
HDAC2,DUSP1
HDAC2,UBE2L6
HDAC2,TCIRG1
HDAC2,PHF6
HDAC2,INO80D
HDAC2,SLC44A2
HDAC2,USP11
HDAC2,OASL2
HDAC2,MLKL
HDAC2,CSAD
HDAC2,ZFP945
HDAC2,JUN
HDAC2,CTSZ
HDAC2,PTGS1
HDAC2,PEAR1
HDAC2,PHF11B
HDAC2,RAB37
HDAC2,PRKCH
HDAC2,GNG12
HDAC2,RGS1
HDAC2,PARP8
HDAC2,CERS4
HDAC2,SNX30
HDAC2,CYP4V3
HDAC2,FUCA2
HDAC2,RTP4
HDAC2,MFNG
HDAC2,FLOT2
HDAC2,METTL27
HDAC2,FRRS1
HDAC2,CST7
HDAC2,MAGED2
HDAC2,CLEC12A
HDAC2,TK1
HDAC2,CD69
HDAC2,CTLA2A
HDAC2,CISH
HDAC2,TM6SF1
HDAC2,SLC43A3
HDAC2,IARS2
HDAC2,SPNS3
HDAC2,DENND2D
HDAC2,RPS6KA3
HDAC2,GBP2
HDAC2,ATP11C
HDAC2,VAV3
HDAC2,G6PDX
HDAC2,CBX7
HDAC2,RP2
HDAC2,LDHB
HDAC2,PAK1
HDAC2,PRODH
HDAC2,ANXA2
HDAC2,PRPS2
HDAC2,FOXO1
HDAC2,PGLYRP2
HDAC2,GFI1B
HDAC2,MYC
HDAC2,MEIS1
HDAC2,FGL2
HDAC2,GIMAP5
HDAC2,GIMAP6
HDAC2,TCN2
HDAC2,BACE1
HDAC2,KCTD12
HDAC2,EMID1
HDAC2,NEURL3
HDAC2,SORT1
HDAC2,MKI67
HDAC2,CD53
HDAC2,ADA
HDAC2,EBF1
HDAC2,GNG11
HDAC2,ICAM1
HDAC2,SLCO3A1
HDAC2,EPB41L4B
HDAC2,PTGR1
HDAC2,SSH3
HDAC2,SPNS2
HDAC2,GCNT2
HDAC2,TRIM47
HDAC2,PIM2
HDAC2,TGTP2
HDAC2,GRINA
HDAC2,LYN
HDAC2,PRSS57
HDAC2,CCL9
HDAC2,PROCR
HDAC2,FES
HDAC2,H2-OB
HDAC2,RAB31
HDAC2,SERPINA3G
HDAC2,CERK
HDAC2,GRIA3
HDAC2,CTLA2B
HDAC2,HCFC1
HDAC2,HACD4
HDAC2,CD9
HDAC2,ARHGEF39
HDAC2,MYO1F
HDAC2,ANXA1
HDAC2,MYO1G
HDAC2,SLC28A2
HDAC2,IL21R
HDAC2,GIMAP1
HDAC2,GATA2
HDAC2,ANXA3
HDAC2,ITIH5
HDAC2,CFP
HDAC2,RASSF4
HDAC2,SELL
HDAC2,CD48
HDAC2,IIGP1
