Gene1,Gene2
ESR1,CBX7
ESR1,VIM
ESR1,TBC1D15
ESR1,ASB8
ESR1,CTSO
ESR1,ZFP639
ESR1,TUBGCP2
ESR1,RPA2
ESR1,PPOX
ESR1,ZFP35
ESR1,TXNRD2
ESR1,SLC31A1
ESR1,ARL6IP6
ESR1,PKM
ESR1,FIGNL1
ESR1,WDR6
ESR1,SPNS2
ESR1,CISH
ESR1,TMX3
ESR1,DECR1
ESR1,GNG11
ESR1,SCFD1
ESR1,ABCF3
ESR1,WDR5
ESR1,VKORC1L1
ESR1,BUB1B
ESR1,SMIM5
ESR1,FASTKD2
ESR1,CAPN7
ESR1,CDC20
ESR1,CD34
ESR1,PRELID3B
ESR1,PQLC1
ESR1,PDCL
ESR1,WDR73
ESR1,ATP6V1A
ESR1,IFITM1
ESR1,TIPIN
ESR1,KDM6A
ESR1,AP1G2
ESR1,METAP1
ESR1,SLC25A38
ESR1,CYB5R3
ESR1,AFG3L2
ESR1,TLK1
ESR1,LDHB
ESR1,UCKL1
ESR1,CDCA4
ESR1,FBXW5
ESR1,SGPP1
ESR1,CDC45
ESR1,MOGS
ESR1,RAD51AP1
ESR1,INPP5B
ESR1,GFM1
ESR1,AK3
ESR1,MSH6
ESR1,FADS1
ESR1,PIK3R2
ESR1,ME2
ESR1,TMEM176B
ESR1,TMEM176A
ESR1,FAM234B
ESR1,ST3GAL5
ESR1,DHFR
ESR1,ST6GALNAC4
ESR1,HMBS
ESR1,GMNN
ESR1,RCC1
ESR1,SELENBP1
ESR1,PLXNC1
ESR1,CCDC137
ESR1,POLD1
ESR1,IARS
ESR1,MYH10
ESR1,YOD1
ESR1,CD82
ESR1,CDCA8
ESR1,SPPL2B
ESR1,TUBGCP3
ESR1,FOS
ESR1,FTSJ3
ESR1,MFGE8
ESR1,RNF145
ESR1,CBFB
ESR1,TMEM97
ESR1,STX12
ESR1,HARS2
ESR1,HARS
ESR1,FOXO1
ESR1,CAD
ESR1,OPTN
ESR1,GCNT2
ESR1,CDC6
ESR1,HSDL1
ESR1,GSTM5
ESR1,ZFP397
ESR1,DRAM2
ESR1,CEPT1
ESR1,HERC4
ESR1,CMPK2
ESR1,TMEM109
ESR1,LIG1
ESR1,UBA3
ESR1,ELAC2
ESR1,RRM2
ESR1,TRMT11
ESR1,UBR7
ESR1,BID
ESR1,ALDH1A1
ESR1,UBAC1
ESR1,PWP2
ESR1,TMC6
ESR1,SLC41A3
ESR1,LRRC14
ESR1,INCENP
ESR1,TMEM186
ESR1,CTLA2A
ESR1,CSTF2
ESR1,ATP13A1
ESR1,CKAP2L
ESR1,KLHL22
ESR1,UTP4
ESR1,ARHGEF6
ESR1,SMIM1
ESR1,NUDT4
ESR1,SQLE
ESR1,NDE1
ESR1,UBE2C
ESR1,MRPL37
ESR1,PMPCA
ESR1,ATP2A3
ESR1,CD55
ESR1,PON2
ESR1,SPC25
ESR1,MGST3
ESR1,CCNE1
ESR1,PPP2R1B
ESR1,CHUK
ESR1,MTFR1
ESR1,EXT2
ESR1,HCFC1
ESR1,TAPT1
ESR1,SLC11A2
ESR1,CERS5
ESR1,SLC7A4
ESR1,EBF1
ESR1,TRIM59
ESR1,GATA2
ESR1,TM7SF3
ESR1,CASP3
ESR1,MYC
ESR1,HACD3
ESR1,ZFP871
ESR1,SLC19A1
ESR1,TFR2
ESR1,CTTN
ESR1,CYTH3
ESR1,POGLUT1
ESR1,MEMO1
ESR1,CPOX
ESR1,MEF2C
ESR1,CTPS
ESR1,TPX2
ESR1,GBP2
ESR1,SPC24
ESR1,CAMK1
ESR1,LY6A
ESR1,CRYZL2
ESR1,WLS
ESR1,CRNKL1
ESR1,GOLT1B
ESR1,ORC6
ESR1,METTL7A1
ESR1,ESAM
ESR1,GRAMD1A
ESR1,MAU2
ESR1,FTSJ1
ESR1,SPRYD4
ESR1,EDC3
ESR1,VPS33B
ESR1,TOP2A
ESR1,PRIM2
ESR1,RARS
ESR1,IARS2
ESR1,TMEM263
ESR1,SLC25A45
ESR1,MFSD14B
ESR1,DYNLT3
ESR1,SATB1
ESR1,BMI1
ESR1,ATAD1
ESR1,JAK3
ESR1,PGLYRP2
ESR1,HPN
ESR1,GRINA
ESR1,SLC40A1
ESR1,TTLL12
ESR1,AQP1
ESR1,APOE
ESR1,OASL2
ESR1,ELMO1
ESR1,ALDH18A1
ESR1,PPIC
ESR1,G6PDX
ESR1,GLIPR2
ESR1,SERPINB1A
ESR1,AFAP1L1
ESR1,MNS1
ESR1,SLC14A1
ESR1,DCAF4
ESR1,WDR55
ESR1,GMPR
ESR1,NSDHL
ESR1,CD9
ESR1,EPDR1
ESR1,ESR1
ESR1,GFI1
ESR1,EMILIN2
ESR1,CD1D1
ESR1,SAMD14
ESR1,IRF8
ESR1,LIMD2
ESR1,8-Sep
ESR1,VPS41
ESR1,TSPAN33
ESR1,NAPSA
ESR1,ASNS
ESR1,UHRF1
ESR1,GATM
ESR1,CPT1A
ESR1,GOLM1
ESR1,MTAP
ESR1,2210016F16RIK
ESR1,TES
ESR1,ABCB4
ESR1,ANGPT1
ESR1,CNN2
ESR1,MKI67
ESR1,IFI203
ESR1,PRIM1
ESR1,CCNB1
ESR1,ACSS1
ESR1,RTP4
ESR1,PRPS2
ESR1,APEH
ESR1,TRIB2
ESR1,ANXA1
ESR1,ITIH5
ESR1,CTSC
ESR1,KIF22
ESR1,SLC38A5
ESR1,GDF3
ESR1,PLCB2
ESR1,CELA1
ESR1,GCLC
ESR1,CCNB2
ESR1,STARD10
ESR1,PTGS1
ETS1,SLC35A1
ETS1,TIMM29
ETS1,DCAF13
ETS1,DUS1L
ETS1,NFAT5
ETS1,ZFP655
ETS1,DNAJC11
ETS1,ORC5
ETS1,RANGAP1
ETS1,MSH6
ETS1,RFESD
ETS1,FKBP1A
ETS1,PFKM
ETS1,RAD21
ETS1,COA5
ETS1,NCEH1
ETS1,STAT3
ETS1,NCLN
ETS1,PSMF1
ETS1,THUMPD3
ETS1,PRKAB1
ETS1,WDR75
ETS1,HSPH1
ETS1,D10WSU102E
ETS1,ARAP1
ETS1,CDCA3
ETS1,NUDT9
ETS1,WARS
ETS1,VPS33B
ETS1,MARS
ETS1,CAST
ETS1,PIGQ
ETS1,ZFP62
ETS1,RASSF5
ETS1,PICALM
ETS1,CLCN4
ETS1,BIRC5
ETS1,UBE2G2
ETS1,RASAL3
ETS1,RRM1
ETS1,HARS
ETS1,HARS2
ETS1,KLHL6
ETS1,RNF115
ETS1,WDR73
ETS1,NARFL
ETS1,NUP107
ETS1,AURKA
ETS1,OTUD6B
ETS1,GOSR2
ETS1,STK25
ETS1,FOXRED1
ETS1,PSMD9
ETS1,PMPCA
ETS1,CYB5R3
ETS1,CUL4A
ETS1,CEP70
ETS1,PIK3R2
ETS1,WDR4
ETS1,ZFP35
ETS1,BAP1
ETS1,RARS
ETS1,SLC31A1
ETS1,SLC25A38
ETS1,TMEM129
ETS1,TACC3
ETS1,PSEN2
ETS1,CSTF2
ETS1,RFC4
ETS1,CHMP7
ETS1,MTREX
ETS1,PRPF4
ETS1,CPT2
ETS1,HAUS2
ETS1,MAD2L1
ETS1,SCFD1
ETS1,BYSL
ETS1,PACSIN2
ETS1,TBC1D15
ETS1,ATG4B
ETS1,GFM1
ETS1,ANAPC2
ETS1,SERPINB9
ETS1,INCENP
ETS1,TFRC
ETS1,DNPEP
ETS1,ATP13A1
ETS1,SPTLC1
ETS1,RABIF
ETS1,TUBGCP2
ETS1,ATP2A3
ETS1,NUDT19
ETS1,PPIL4
ETS1,TARS
ETS1,SACM1L
ETS1,LIMD2
ETS1,RAD51
ETS1,MINPP1
ETS1,UHRF1
ETS1,POLD1
ETS1,ZFP397
ETS1,LRRC14
ETS1,KPNA3
ETS1,BID
ETS1,ABCF3
ETS1,PPAT
ETS1,UBR7
ETS1,MAU2
ETS1,MFSD1
ETS1,ELAC2
ETS1,CENPA
ETS1,CRNKL1
ETS1,PRMT7
ETS1,LONP1
ETS1,UCKL1
ETS1,MOGS
ETS1,POGLUT1
ETS1,PGLYRP2
ETS1,ACSS1
ETS1,TRMT11
ETS1,CPQ
ETS1,ZFP639
ETS1,CCDC137
ETS1,HEMGN
ETS1,ME2
ETS1,RNF139
ETS1,ALKBH8
ETS1,GSKIP
ETS1,CDT1
ETS1,CDC45
ETS1,HMBS
ETS1,ATAD1
ETS1,CDCA8
ETS1,INTS13
ETS1,COLGALT1
ETS1,WDR5
ETS1,SMC2
ETS1,PKM
ETS1,WDHD1
ETS1,CASP3
ETS1,XPNPEP1
ETS1,UBAC1
ETS1,VPS41
ETS1,FASTKD2
ETS1,POLE3
ETS1,PTDSS2
ETS1,MIS12
ETS1,CPOX
ETS1,RPA2
ETS1,UAP1
ETS1,CHUK
ETS1,APEH
ETS1,CTSE
ETS1,PPOX
ETS1,LIG1
ETS1,FIGNL1
ETS1,GOLT1B
ETS1,HERC4
ETS1,LRRC8C
ETS1,DUSP2
ETS1,ATL2
ETS1,SLC30A5
ETS1,RMND5B
ETS1,RAD51AP1
ETS1,TYMS
ETS1,METTL7A1
ETS1,ATG12
ETS1,UROS
ETS1,CLN5
ETS1,CCNA2
ETS1,PON2
ETS1,DUSP1
ETS1,PITPNB
ETS1,FBXW5
ETS1,WDR55
ETS1,BUB1B
ETS1,NUP93
ETS1,CAPN7
ETS1,PWP2
ETS1,CDC6
ETS1,TBC1D10C
ETS1,UBXN2B
ETS1,ALAD
ETS1,PTDSS1
ETS1,GYPC
ETS1,EDC3
ETS1,TM7SF3
ETS1,STX12
ETS1,CLPX
ETS1,ARL6IP6
ETS1,RFC5
ETS1,SDHAF2
ETS1,SPPL2B
ETS1,ATP6V1A
ETS1,UTP4
ETS1,TCP11L2
ETS1,INPP5B
ETS1,GNPDA1
ETS1,USP37
ETS1,DRAM2
ETS1,CEPT1
ETS1,NAMPT
ETS1,FOS
ETS1,DCAF11
ETS1,IRF1
ETS1,TREML2
ETS1,MGST3
ETS1,TMX3
ETS1,PBK
ETS1,FZR1
ETS1,YOD1
ETS1,CERS5
ETS1,TMEM186
ETS1,SPIRE1
ETS1,TXNRD2
ETS1,CD82
ETS1,NUP85
ETS1,PNO1
ETS1,FPGS
ETS1,ZFP871
ETS1,TUBGCP3
ETS1,MTHFD1
ETS1,GMNN
ETS1,STEAP3
ETS1,HACD3
ETS1,FECH
ETS1,TMEM109
ETS1,CBFB
ETS1,ASAH1
ETS1,CDCA4
ETS1,ABCB8
ETS1,SPI1
ETS1,CHP1
ETS1,SPC25
ETS1,PJA2
ETS1,CBX7
ETS1,PDCL
ETS1,GFI1
ETS1,METAP1
ETS1,PQLC1
ETS1,USP10
ETS1,TAPT1
ETS1,NGLY1
ETS1,ASB8
ETS1,WDR6
ETS1,PRIM1
ETS1,UAP1L1
ETS1,SLC20A1
ETS1,TPX2
ETS1,TIPIN
ETS1,CTSO
ETS1,FAM136A
ETS1,PRELID3B
ETS1,ST6GALNAC4
ETS1,LPCAT3
ETS1,TMC6
ETS1,CKAP2L
ETS1,ARHGEF6
ETS1,CUL2
ETS1,HAGH
ETS1,RRM2
ETS1,PRIM2
ETS1,MTFR1
ETS1,HACD4
ETS1,FTSJ3
ETS1,STAP1
ETS1,RNF145
ETS1,VKORC1L1
ETS1,HSDL1
ETS1,ENPP4
ETS1,MFNG
ETS1,SLC16A1
ETS1,MAVS
ETS1,TTLL12
ETS1,ISG20
ETS1,AK3
ETS1,GSTM1
ETS1,MEMO1
ETS1,CAD
ETS1,AFG3L2
ETS1,IARS2
ETS1,CDC20
ETS1,FADS1
ETS1,HDAC2
ETS1,RGS1
ETS1,CTSC
ETS1,NAPSA
ETS1,CCNE1
ETS1,TRIB2
ETS1,HCFC1
ETS1,ETS1
ETS1,NARF
ETS1,SLC19A1
ETS1,ALDH18A1
ETS1,ACAA2
ETS1,RPA1
ETS1,PLA2G12A
ETS1,FTSJ1
ETS1,JAK3
ETS1,UBA3
ETS1,ASF1B
ETS1,1700017B05RIK
ETS1,STT3B
ETS1,RGS2
ETS1,TRIM59
ETS1,KIF22
ETS1,TSPAN14
ETS1,BLVRB
ETS1,CDC7
ETS1,PQLC3
ETS1,DHFR
ETS1,DOK2
ETS1,STOM
ETS1,JUN
ETS1,TOP2A
ETS1,8-Sep
ETS1,CYTH3
ETS1,TK1
ETS1,AP1G2
ETS1,GYPA
ETS1,TANGO2
ETS1,VWA5A
ETS1,RTP4
ETS1,GPR171
ETS1,RNF13
ETS1,MKI67
ETS1,G6PDX
ETS1,IARS
ETS1,DCAF4
ETS1,SQLE
ETS1,CD1D1
ETS1,RCC1
ETS1,SATB1
ETS1,GIMAP6
ETS1,MTAP
ETS1,OASL2
ETS1,UBE2C
ETS1,IKZF1
ETS1,SGPP1
ETS1,GBP2
ETS1,PPP2R1B
ETS1,LCP2
ETS1,SPC24
ETS1,NOTCH1
ETS1,TMEM263
ETS1,MRPL37
ETS1,ABCB4
ETS1,MNS1
ETS1,GIMAP5
ETS1,IL15
ETS1,LEPROT
ETS1,SLC14A1
ETS1,CTPS
ETS1,APLP2
ETS1,DENND2D
ETS1,MYC
ETS1,TFR2
ETS1,NDE1
ETS1,LSP1
ETS1,SLC11A2
ETS1,GCLC
ETS1,EBI3
ETS1,CES2G
ETS1,ORC6
ETS1,MFSD2B
ETS1,TES
ETS1,TMEM97
ETS1,CCNB1
ETS1,SPRYD4
ETS1,TLK1
ETS1,DECR1
ETS1,ESR1
ETS1,ANXA6
ETS1,SPNS2
ETS1,GRAMD1A
ETS1,GSTM5
ETS1,PEAR1
ETS1,SLC40A1
ETS1,LTB
ETS1,IFI30
ETS1,CD55
ETS1,RAB37
ETS1,CISH
ETS1,ELMO1
ETS1,ANGPT1
ETS1,GIMAP1
ETS1,FOXO1
ETS1,PLCB2
ETS1,EXT2
ETS1,BAG2
ETS1,ANXA5
ETS1,NUDT4
ETS1,SELENBP1
ETS1,ITIH5
ETS1,AURKB
ETS1,MEF2C
ETS1,ELF4
ETS1,TSPAN33
ETS1,KDM6A
ETS1,MUC13
ETS1,MFGE8
ETS1,GLIPR2
ETS1,KEL
ETS1,HPN
ETS1,SLC41A3
ETS1,CELA1
ETS1,SLC25A45
ETS1,CCNB2
ETS1,VIM
ETS1,IL21R
ETS1,TNFAIP2
ETS1,GFI1B
ETS1,RASA3
ETS1,SERPINB1A
ETS1,MFSD14B
ETS1,SLC18A2
ETS1,NEURL3
ETS1,CTLA2A
ETS1,MAPKAPK3
ETS1,CRYZL2
ETS1,SPHK1
ETS1,OPTN
ETS1,MEIS1
ETS1,SLC38A5
ETS1,CMPK2
ETS1,TNFRSF13B
ETS1,2210016F16RIK
ETS1,RHD
ETS1,MT1
ETS1,ERMAP
ETS1,GRINA
ETS1,NSDHL
ETS1,LDHB
ETS1,WLS
ETS1,PLIN2
ETS1,IRF8
ETS1,PRPS2
ETS1,DYNLT3
ETS1,PLCG2
ETS1,BMI1
ETS1,MT2
ETS1,NR4A1
ETS1,GCNT2
ETS1,RNASE6
ETS1,FAM234B
ETS1,CPT1A
ETS1,PADI4
ETS1,CD84
ETS1,PTGS1
ETS1,EBF1
ETS1,STARD10
ETS1,TSPO2
ETS1,ST3GAL5
ETS1,KLHL22
ETS1,LY6A
ETS1,EPDR1
ETS1,MYH10
ETS1,MYCT1
ETS1,SMIM5
ETS1,SLC43A1
ETS1,ASNS
ETS1,RBPMS
ETS1,RHAG
ETS1,CRIP2
ETS1,RAB32
ETS1,GOLM1
ETS1,SDSL
ETS1,GDF3
ETS1,SERPINA3G
ETS1,HSD3B7
ETS1,EMILIN2
ETS1,APOE
ETS1,ANXA1
ETS1,TBXAS1
ETS1,AQP1
ETS1,IFI203
ETS1,TMEM176B
ETS1,TMEM176A
ETS1,MYL10
ETS1,TGM2
ETS1,PLXNC1
ETS1,CTTN
ETS1,SLC7A4
FOS,UBE2C
FOS,DCAF11
FOS,TOP2A
FOS,FOXRED1
FOS,ABCB8
FOS,MYH10
FOS,MIS12
FOS,SPC25
FOS,CDCA3
FOS,GOLT1B
FOS,SLC25A45
FOS,VIM
FOS,CELA1
FOS,LSP1
FOS,CDT1
FOS,PACSIN2
FOS,TANGO2
FOS,UCKL1
FOS,RNF13
FOS,SACM1L
FOS,NARF
FOS,CDCA8
FOS,IRF8
FOS,ISG20
FOS,RANGAP1
FOS,FZR1
FOS,ZFP871
FOS,IFI203
FOS,TUBGCP2
FOS,FOXO1
FOS,CKAP2L
FOS,CD1D1
FOS,MFSD1
FOS,TES
FOS,MTHFD1
FOS,CISH
FOS,TMEM97
FOS,ARL6IP6
FOS,CHP1
FOS,APOE
FOS,INCENP
FOS,ASF1B
FOS,TSPAN33
FOS,TARS
FOS,GNPDA1
FOS,CENPA
FOS,CCNB2
FOS,NUDT9
FOS,WARS
FOS,CCNB1
FOS,GBP2
FOS,GCNT2
FOS,SPC24
FOS,CLCN4
FOS,SPHK1
FOS,MRPL37
FOS,RPA2
FOS,CDCA4
FOS,MT2
FOS,FBXW5
FOS,RAD51AP1
FOS,PICALM
FOS,MNS1
FOS,RCC1
FOS,SLC11A2
FOS,UHRF1
FOS,CDC45
FOS,NR4A1
FOS,ABCB4
FOS,UAP1
FOS,SLC30A5
FOS,ELAC2
FOS,AQP9
FOS,BIRC5
FOS,ETS1
FOS,EBI3
FOS,MT1
FOS,MKI67
FOS,NSDHL
FOS,CTLA2A
FOS,JUN
FOS,DNPEP
FOS,KIF22
FOS,DUSP1
FOS,EMILIN2
FOS,VWA5A
FOS,KDM6A
FOS,KPNA3
FOS,TMC6
FOS,IARS
FOS,HSD3B7
FOS,STAT3
FOS,HAGH
FOS,CYB5R3
FOS,MARS
FOS,TIMM29
FOS,TMEM129
FOS,TACC3
FOS,GOSR2
FOS,NUP93
FOS,RBPMS
FOS,RABIF
FOS,AURKA
FOS,DUSP2
FOS,LEPROT
FOS,NEURL3
FOS,CCNA2
FOS,HPN
FOS,ZFP655
FOS,RRM2
FOS,SLC31A1
FOS,TPX2
FOS,CAST
FOS,DUS1L
FOS,TGM2
FOS,PQLC3
FOS,CDC20
FOS,FOS
FOS,RGS2
FOS,LY6A
FOS,SCFD1
FOS,LIG1
FOS,RASSF5
FOS,UBE2G2
FOS,ANXA6
FOS,HSPH1
FOS,UBA3
FOS,PQLC1
FOS,LONP1
FOS,SLC20A1
FOS,SPI1
FOS,STEAP3
FOS,TBC1D15
FOS,CTPS
FOS,RASA3
FOS,D10WSU102E
FOS,GATA2
FOS,SERPINB9
FOS,RFC4
FOS,CTSC
FOS,MTREX
FOS,RTP4
FOS,PJA2
FOS,AURKB
FOS,DOK2
FOS,NCLN
FOS,PTDSS2
FOS,SERPINA3G
FOS,ANXA5
FOS,STK25
FOS,ASAH1
FOS,APLP2
FOS,PRSS50
FOS,SATB1
FOS,ORC6
FOS,GSTM5
FOS,SQLE
FOS,FAM136A
FOS,MAVS
FOS,ZFP62
FOS,ZFP639
FOS,RFESD
FOS,SPRYD4
FOS,SLC14A1
FOS,OPTN
FOS,METTL7A1
FOS,NAMPT
FOS,TFRC
FOS,POLE3
FOS,METAP1
FOS,MAU2
FOS,CTSE
FOS,TBXAS1
FOS,GRAMD1A
FOS,1700017B05RIK
FOS,ABCF3
FOS,UAP1L1
FOS,GNB4
FOS,ZFP35
FOS,DCAF13
FOS,MGST3
FOS,CUL4A
FOS,WDR75
FOS,NUP107
FOS,ATAD1
FOS,ARAP1
FOS,PROCR
FOS,HMBS
FOS,ORC5
FOS,LCP2
FOS,PSMF1
FOS,EMILIN1
FOS,FIGNL1
FOS,COLGALT1
FOS,NFAT5
FOS,RGS1
FOS,YOD1
FOS,GIMAP6
FOS,PON2
FOS,MAPKAPK3
FOS,PKM
FOS,ENPP4
FOS,NARFL
FOS,MINPP1
FOS,STT3B
FOS,CCNE1
FOS,DHFR
FOS,PRPF4
FOS,LYZ2
FOS,TNFAIP2
FOS,PPOX
FOS,ME2
FOS,NOTCH1
FOS,USP10
FOS,IFI30
FOS,POGLUT1
FOS,PRKAB1
FOS,CCDC137
FOS,SDHAF2
FOS,CMPK2
FOS,BYSL
FOS,ALKBH8
FOS,AK3
FOS,MAD2L1
FOS,TMEM186
FOS,TSPAN14
FOS,STARD10
FOS,PTDSS1
FOS,VPS33B
FOS,APEH
FOS,USP37
FOS,IL15
FOS,PSMD9
FOS,BLVRB
FOS,TRIM47
FOS,RNF139
FOS,CDC6
FOS,ANAPC2
FOS,RPA1
FOS,XPNPEP1
FOS,SLC35A1
FOS,PIGQ
FOS,FPGS
FOS,PLCG2
FOS,UBXN2B
FOS,GIMAP5
FOS,CPT2
FOS,VKORC1L1
FOS,LRRC8C
FOS,ACAA2
FOS,CLN5
FOS,AP1G2
FOS,TMEM109
FOS,WDHD1
FOS,KLHL22
FOS,FKBP1A
FOS,EDC3
FOS,GOLM1
FOS,PLA2G12A
FOS,ALDH1A1
FOS,NCEH1
FOS,PFKM
FOS,CYTH3
FOS,SMIM5
FOS,VPS41
FOS,DNAJC11
FOS,PDCL
FOS,ESR1
FOS,ALDH18A1
FOS,TBC1D10C
FOS,CPOX
FOS,ATL2
FOS,TUBGCP3
FOS,EXT2
FOS,ANGPT1
FOS,ATG12
FOS,PLIN2
FOS,HACD4
FOS,HEBP1
FOS,PNO1
FOS,ATP6V1A
FOS,RAB32
FOS,PTGS1
FOS,STX12
FOS,ZFP397
FOS,LPCAT3
FOS,OTUD6B
FOS,MFGE8
FOS,SLC19A1
FOS,FASTKD2
FOS,RNF115
FOS,PITPNB
FOS,AFG3L2
FOS,PRELID3B
FOS,SPTLC1
FOS,RFC5
FOS,TTLL12
FOS,PIK3R2
FOS,MYC
FOXO1,LTB
FOXO1,TCP11L2
FOXO1,NFAT5
FOXO1,RNF145
FOXO1,DCAF11
FOXO1,HERC4
FOXO1,MAU2
FOXO1,NARFL
FOXO1,LIMD2
FOXO1,INTS13
FOXO1,ACSS1
FOXO1,CLCN4
FOXO1,CENPA
FOXO1,RAD21
FOXO1,SPPL2B
FOXO1,ATP6V1A
FOXO1,DHFR
FOXO1,STX12
FOXO1,CHP1
FOXO1,VKORC1L1
FOXO1,ASB8
FOXO1,TRIB2
FOXO1,ARL6IP6
FOXO1,TBC1D15
FOXO1,PITPNB
FOXO1,CEP70
FOXO1,RFESD
FOXO1,CBFB
FOXO1,PICALM
FOXO1,WDR73
FOXO1,CDCA3
FOXO1,RGS1
FOXO1,DNAJC11
FOXO1,MSH6
FOXO1,HAGH
FOXO1,SLC25A45
FOXO1,IL21R
FOXO1,STK25
FOXO1,RGS2
FOXO1,RCC1
FOXO1,CTSE
FOXO1,AURKA
FOXO1,LIG1
FOXO1,DNPEP
FOXO1,PPOX
FOXO1,CTPS
FOXO1,ABCF3
FOXO1,PSEN2
FOXO1,ABCB8
FOXO1,USP10
FOXO1,WDHD1
FOXO1,CASP3
FOXO1,NCLN
FOXO1,USP37
FOXO1,PPAT
FOXO1,TIMM29
FOXO1,PPIL4
FOXO1,PKM
FOXO1,CCNE1
FOXO1,ZFP639
FOXO1,RABIF
FOXO1,NUDT9
FOXO1,COA5
FOXO1,ANAPC2
FOXO1,INPP5B
FOXO1,CUL4A
FOXO1,RANGAP1
FOXO1,GMNN
FOXO1,CDC45
FOXO1,RPA1
FOXO1,MTHFD1
FOXO1,FKBP1A
FOXO1,HSPH1
FOXO1,FIGNL1
FOXO1,FOXO1
FOXO1,TMX3
FOXO1,RAD51
FOXO1,SERPINB9
FOXO1,MFSD1
FOXO1,CRNKL1
FOXO1,ANXA5
FOXO1,MYCT1
FOXO1,SATB1
FOXO1,HDAC2
FOXO1,TMEM129
FOXO1,TACC3
FOXO1,METAP1
FOXO1,2210016F16RIK
FOXO1,HAUS2
FOXO1,COLGALT1
FOXO1,NAMPT
FOXO1,CDC20
FOXO1,RNF139
FOXO1,KPNA3
FOXO1,BUB1B
FOXO1,VPS41
FOXO1,PRIM1
FOXO1,CD55
FOXO1,SPC25
FOXO1,NARF
FOXO1,NUP107
FOXO1,IKZF1
FOXO1,FZR1
FOXO1,ZFP397
FOXO1,RAD51AP1
FOXO1,THUMPD3
FOXO1,CAST
FOXO1,RHOF
FOXO1,CUL2
FOXO1,HSDL1
FOXO1,OASL2
FOXO1,CPOX
FOXO1,BAP1
FOXO1,INCENP
FOXO1,MYC
GATA2,FPGS
GATA2,MFSD2B
GATA2,PADI4
GATA2,MFSD1
GATA2,ZFP655
GATA2,PIK3R2
GATA2,CPOX
GATA2,PACSIN2
GATA2,FECH
GATA2,CTSE
GATA2,GCLC
GATA2,PICALM
GATA2,SPI1
GATA2,RAB37
GATA2,YOD1
GATA2,DNAJC11
GATA2,PPOX
GATA2,HMBS
GATA2,PNO1
GATA2,ASF1B
GATA2,NUP85
GATA2,PITPNB
GATA2,RRM1
GATA2,POGLUT1
GATA2,SPRYD4
GATA2,NEURL3
GATA2,PSMD9
GATA2,SLC18A2
GATA2,CISH
GATA2,AURKA
GATA2,TFR2
GATA2,CLCN4
GATA2,STK25
GATA2,ARHGEF6
GATA2,STAP1
GATA2,SPIRE1
GATA2,NR4A1
GATA2,SPNS2
GATA2,DNPEP
GATA2,JUN
GATA2,MARS
GATA2,MAPKAPK3
GATA2,SLC41A3
GATA2,HEMGN
GATA2,RANGAP1
GATA2,MFGE8
GATA2,DCAF13
GATA2,CEP70
GATA2,MKI67
GATA2,RASA3
GATA2,PPIL4
GATA2,ASAH1
GATA2,CTLA2A
GATA2,RFESD
GATA2,OTUD6B
GATA2,INCENP
GATA2,NAPSA
GATA2,DCAF11
GATA2,USP10
GATA2,ABCB4
GATA2,GFI1B
GATA2,STARD10
GATA2,ANGPT1
GATA2,UROS
GATA2,ANXA6
GATA2,PSMF1
GATA2,SLC14A1
GATA2,PIGQ
GATA2,KDM6A
GATA2,SACM1L
GATA2,BLVRB
GATA2,TMX3
GATA2,TARS
GATA2,PQLC3
GATA2,TBC1D15
GATA2,ZFP62
GATA2,GNPDA1
GATA2,STEAP3
GATA2,TSPAN14
GATA2,HACD4
GATA2,GYPA
GATA2,ARL6IP6
GATA2,VPS33B
GATA2,TNFAIP2
GATA2,VKORC1L1
GATA2,RHOF
GATA2,MYH10
GATA2,PKM
GATA2,KEL
GATA2,CUL2
GATA2,CES2G
GATA2,POLE3
GATA2,STOM
GATA2,SLC43A1
GATA2,ABCF3
GATA2,CHMP7
GATA2,RPA2
GATA2,MT1
GATA2,RCC1
GATA2,MAD2L1
GATA2,COA5
GATA2,EBF1
GATA2,RNF139
GATA2,GFI1
GATA2,HAGH
GATA2,WDR75
GATA2,SLC40A1
GATA2,TCP11L2
GATA2,CASP3
GATA2,HACD3
GATA2,PDCL
GATA2,PRMT7
GATA2,TSPO2
GATA2,TES
GATA2,DUS1L
GATA2,MGST3
GATA2,PLA2G12A
GATA2,WDR5
GATA2,MTREX
GATA2,TOP2A
GATA2,TUBGCP2
GATA2,ACSS1
GATA2,RAD51
GATA2,MTFR1
GATA2,LONP1
GATA2,RBPMS
GATA2,NFAT5
GATA2,IRF1
GATA2,ORC5
GATA2,ATG4B
GATA2,APEH
GATA2,LPCAT3
GATA2,SAMD14
GATA2,PBK
GATA2,CLPX
GATA2,HPN
GATA2,PFKM
GATA2,LRRC8C
GATA2,SLC16A1
GATA2,ATL2
GATA2,EXT2
GATA2,GYPC
GATA2,ZFP639
GATA2,SLC20A1
GATA2,KLHL6
GATA2,KLHL22
GATA2,TRMT11
GATA2,UBE2C
GATA2,CDT1
GATA2,NUDT9
GATA2,FASTKD2
GATA2,ZFP871
GATA2,SLC25A38
GATA2,DUSP1
GATA2,EDC3
GATA2,RPA1
GATA2,PTDSS1
GATA2,FIGNL1
GATA2,CCNA2
GATA2,CYTH3
GATA2,RFC4
GATA2,WDR73
GATA2,PPP2R1B
GATA2,TIPIN
