Gene1,Gene2
GTF3C1,ZFP979
GTF3C1,LAMB2
GTF3C1,NAA10
GTF3C1,CMKLR1
GTF3C1,2410141K09RIK
GTF3C1,ANP32A
GTF3C1,POU5F1
GTF3C1,VIM
GTF3C1,SPP1
GTF3C1,PLOD1
GTF3C1,NONO
GTF3C1,SORD
GTF3C1,SNURF
GTF3C1,FLRT3
GTF3C1,TAF1
GTF3C1,THBD
GTF3C1,SLC26A10
GTF3C1,PDGFRA
HCFC1,ZC3H11A
HCFC1,FDPS
HCFC1,NELFA
HCFC1,MEN1
HCFC1,JARID2
HCFC1,CDK9
HCFC1,SSR3
HCFC1,TAF3
HCFC1,DAXX
HCFC1,HSP90B1
HCFC1,PLOD3
HCFC1,TMED2
HCFC1,CBX1
HCFC1,WDR5
HCFC1,HSPH1
HCFC1,RUVBL2
HCFC1,RUVBL1
HCFC1,HSPA5
HCFC1,EP400
HCFC1,MGST3
HCFC1,D230025D16RIK
HCFC1,NCAPH2
HCFC1,LMF2
HCFC1,E2F4
HCFC1,HDLBP
HCFC1,THAP11
HCFC1,KANSL3
HCFC1,TXNDC12
HCFC1,PHF5A
HCFC1,KDM1A
HCFC1,HEXIM1
HCFC1,SMARCAD1
HCFC1,RAD21
HCFC1,ATP6V0A1
HCFC1,WDR45
HCFC1,MORC3
HCFC1,NFYA
HCFC1,DDX21
HCFC1,MTF2
HCFC1,SUMO1
HCFC1,INO80
HCFC1,NACC1
HCFC1,EIF4A2
HCFC1,GTF3C1
HCFC1,BTAF1
HCFC1,MANF
HCFC1,RAB11A
HCFC1,HTATSF1
HCFC1,EED
HCFC1,SRSF1
HCFC1,RCN3
HCFC1,GNAS
HCFC1,DROSHA
HCFC1,DR1
HCFC1,KMT2C
HCFC1,HIST1H4K
HCFC1,CDC20
HCFC1,DPY30
HCFC1,KDELR2
HCFC1,CALR
HCFC1,CTSA
HCFC1,KDM3A
HCFC1,SMARCA4
HCFC1,MPHOSPH8
HCFC1,CDC73
HCFC1,NCOR1
HCFC1,CTCF
HCFC1,NIPBL
HCFC1,CALU
HCFC1,TOP2A
HCFC1,SLC25A4
HCFC1,P4HB
HCFC1,DNAJC10
HCFC1,TCF12
HCFC1,TFRC
HCFC1,PARP1
HCFC1,HIST1H2AC
HCFC1,CBX8
HCFC1,PDIA6
HCFC1,ARID1A
HCFC1,RAD23B
HCFC1,ZFP281
HCFC1,FGFR1
HCFC1,LMNB1
HCFC1,EZH2
HCFC1,SUZ12
HCFC1,HSP90AA1
HCFC1,KDM5B
HCFC1,KAT6B
HCFC1,RIF1
HCFC1,HCFC1
HCFC1,ALG13
HCFC1,SURF4
HCFC1,CNOT3
HCFC1,MSL2
HCFC1,SFI1
HCFC1,ERP29
HCFC1,NCAPD3
HCFC1,YEATS4
HCFC1,MBD2
HCFC1,SALL4
HCFC1,ATP13A3
HCFC1,HDAC1
HCFC1,TXNIP
HCFC1,SMARCC1
HCFC1,ABHD5
HCFC1,ODC1
HCFC1,SMARCA5
HCFC1,ECT2
HCFC1,NFYB
HCFC1,SUMO2
HCFC1,HNRNPL
HCFC1,HDAC2
HCFC1,P4HA1
HCFC1,FAM234A
HCFC1,CTSD
HCFC1,NRF1
HCFC1,SELENOW
HCFC1,HIST1H2BK
HCFC1,CCNB1
HCFC1,AMPD2
HCFC1,BEND5
HCFC1,STXBP2
HCFC1,SPRY4
HCFC1,HIST1H2BN
HCFC1,HIST1H2AK
HCFC1,HIST1H1A
HCFC1,HIST1H3H
HCFC1,RNF2
HCFC1,TMEM150A
HCFC1,MSH6
HCFC1,E2F1
HCFC1,CDC42SE2
HCFC1,TRIM28
HCFC1,SLC25A5
HCFC1,GLS
HCFC1,COMMD3
HCFC1,CTH
HCFC1,LRPAP1
HCFC1,HIST1H2BL
HCFC1,HIST1H2AI
HCFC1,SOCS2
HCFC1,UHRF1
HCFC1,EHMT2
HCFC1,MAPK8
HCFC1,GLUL
HCFC1,SEMA4C
HCFC1,MAN1A2
HCFC1,INSIG1
HCFC1,GNPDA1
HCFC1,MYC
HCFC1,TXNDC5
HCFC1,RRBP1
HCFC1,VSIR
HCFC1,ASNS
HCFC1,ELL2
HCFC1,DKC1
HCFC1,JUN
HCFC1,RCC2
HCFC1,SMAD2
HCFC1,APOBEC3
HCFC1,IMPDH1
HCFC1,SLC16A1
HCFC1,HIST1H2BF
HCFC1,ASS1
HCFC1,NEDD4
HCFC1,ATRX
HCFC1,GLIPR2
HCFC1,ITPK1
HCFC1,MT1
HCFC1,LAMC1
HCFC1,TUBB2B
HCFC1,NDRG1
HCFC1,CRIP2
HCFC1,BCAT1
HCFC1,SEC24D
HCFC1,PLTP
HCFC1,UBQLN2
HCFC1,UCHL1
HCFC1,GSTA4
HCFC1,CDKN1A
HCFC1,AMOTL2
HCFC1,KLF4
HCFC1,TPD52
HCFC1,ELOVL6
HCFC1,MME
HCFC1,RANBP17
HCFC1,CSRP2
HCFC1,CCN2
HCFC1,LRP2
HCFC1,TBX3
HCFC1,F3
HCFC1,LAMB2
HCFC1,GLDC
HCFC1,MYO6
HCFC1,PHLDA3
HCFC1,BCAM
HCFC1,PTPN14
HCFC1,MYMX
HCFC1,KIT
HCFC1,EPHA2
HCFC1,TET1
HCFC1,NID1
HCFC1,SPOCK1
HCFC1,FABP3
HCFC1,LAMA1
HCFC1,NRG1
HCFC1,PLOD2
HCFC1,CD63
HCFC1,KLF2
HCFC1,HSPG2
HCFC1,PHLDB2
HCFC1,TPM4
HDAC1,CTCF
HDAC1,SFI1
HDAC1,KMT2C
HDAC1,KANSL3
HDAC1,KDM5B
HDAC1,GABARAPL2
HDAC1,DDX21
HDAC1,SRM
HDAC1,CALU
HDAC1,INO80
HDAC1,PDK1
HDAC1,REST
HDAC1,CRIP2
HDAC1,EZH2
HDAC1,HDAC2
HDAC1,SMARCAD1
HDAC1,UNG
HDAC1,SMARCA5
HDAC1,MORF4L2
HDAC1,HDLBP
HDAC1,TMED2
HDAC1,KDELR2
HDAC1,SMARCC1
HDAC1,CALR
HDAC1,TAF3
HDAC1,E2F1
HDAC1,RUVBL2
HDAC1,TFRC
HDAC1,PDIA6
HDAC1,GLS
HDAC1,LMNB1
HDAC1,GNPDA1
HDAC1,ITPK1
HDAC1,TMEM150A
HDAC1,EED
HDAC1,BTAF1
HDAC1,GTF3C1
HDAC1,HIST1H2BK
HDAC1,SLC7A6
HDAC1,MAFK
HDAC1,ANXA5
HDAC1,MAPK8
HDAC1,ERP29
HDAC1,KAT6B
HDAC1,LAMC1
HDAC1,TET2
HDAC1,PMM1
HDAC1,WDR5
HDAC1,NACC1
HDAC1,ZFYVE21
HDAC1,GSR
HDAC1,CBX1
HDAC1,DICER1
HDAC1,ATP6V0A1
HDAC1,TXNDC5
HDAC1,RRBP1
HDAC1,NR4A1
HDAC1,ERF
HDAC1,DPY30
HDAC1,GLUL
HDAC1,HIST1H2AF
HDAC1,CHST15
HDAC1,RAB11A
HDAC1,GALK1
HDAC1,P3H1
HDAC1,PDCD4
HDAC1,TET3
HDAC1,FDPS
HDAC1,STXBP2
HDAC1,ITGA6
HDAC1,HIST1H3H
HDAC1,RARA
HDAC1,DR1
HDAC1,ASS1
HDAC1,RIF1
HDAC1,THAP11
HDAC1,MYH9
HDAC1,CDK9
HDAC1,GLIPR2
HDAC1,HIST1H2BL
HDAC1,HIST1H2AI
HDAC1,SEC24D
HDAC1,RNF2
HDAC1,HMCES
HDAC1,HIST1H2BF
HDAC1,SEMA4C
HDAC1,PATJ
HDAC1,TPM4
HDAC1,RBPMS2
HDAC1,LRPAP1
HDAC1,NDRG1
HDAC1,CD63
HDAC1,ELOVL6
HDAC1,BEND5
HDAC1,UCHL1
HDAC1,MME
HDAC1,MT1
HDAC1,SHROOM3
HDAC1,FGFR1
HDAC1,SDC4
HDAC1,ARHGAP29
HDAC1,UTF1
HDAC1,CST3
HDAC1,CTBP2
HDAC1,ALPL
HDAC1,PLOD1
HDAC1,CKAP4
HDAC1,BCAM
HDAC1,ADAM23
HDAC1,APP
HDAC1,SOCS2
HDAC1,LAMB2
HDAC1,TSPAN9
HDAC1,CDKN1A
HDAC1,LAMA1
HDAC1,COBL
HDAC1,MYMX
HDAC1,SPP1
HDAC1,NANOG
HDAC1,FABP3
HDAC1,2410141K09RIK
HDAC1,LRP2
HDAC1,OPLAH
HDAC1,ZFP57
HDAC1,GLDC
HDAC1,SLC5A11
HDAC1,HSPG2
HDAC2,CALU
HDAC2,CTCF
HDAC2,MORC3
HDAC2,ERP29
HDAC2,SFI1
HDAC2,CTSD
HDAC2,EZH2
HDAC2,HDAC2
HDAC2,LMNB1
HDAC2,ITPK1
HDAC2,SMARCA5
HDAC2,KMT2C
HDAC2,NDRG1
HDAC2,NUP210
HDAC2,DR1
HDAC2,KANSL3
HDAC2,HSP90B1
HDAC2,HIST1H2BK
HDAC2,SMAD3
HDAC2,HIST1H2AC
HDAC2,KLF2
HDAC2,TET3
HDAC2,MT1
HDAC2,GNPDA1
HDAC2,ASS1
HDAC2,GLIPR2
HDAC2,HIST1H4K
HDAC2,KDM5B
HDAC2,NR4A1
HDAC2,SEMA4C
HDAC2,ASNS
HDAC2,HIST1H2BL
HDAC2,HIST1H2AI
HDAC2,E2F1
HDAC2,TCF12
HDAC2,PFKP
HDAC2,ZMYND8
HDAC2,APP
HDAC2,MT2
HDAC2,HIST1H2BF
HDAC2,ARHGAP29
HDAC2,SPP1
HDAC2,OPLAH
HDAC2,HIST1H2AF
HDAC2,UCHL1
HDAC2,GJB3
HDAC2,LAMA1
HDAC2,MYMX
HDAC2,NANOG
HDAC2,FABP3
HDAC3,CDKN1A
HDAC3,GNAS
HDAC3,TFRC
HDAC3,SOCS2
HDAC3,ELOVL6
HDAC3,OPLAH
HDAC3,RASGRP2
HDAC3,RARA
HDAC3,SLC7A3
HDAC3,CST3
HDAC3,UPP1
HDAC3,IL33
HDAC3,CALU
HDAC3,PHF5A
HDAC3,CALD1
HDAC3,CHD7
HDAC3,MED12
HDAC3,AMOTL2
HDAC3,TFE3
HDAC3,SPRY4
HDAC3,MYLPF
HDAC3,PDK1
HDAC3,DPPA2
HDAC3,MTF2
HDAC3,GLUL
HDAC3,RIF1
HDAC3,GSTA4
HDAC3,IFITM1
HDAC3,KDM3A
HDAC3,MSL2
HDAC3,LAMB2
HDAC3,WDR45
HDAC3,APOE
HDAC3,GLS
HDAC3,SMARCA5
HDAC3,POU5F1
HDAC3,MME
HDAC3,BCAT1
HDAC3,LY6G6E
HDAC3,LRPAP1
HDAC3,PHLDB2
HDAC3,CBX1
HDAC3,MORF4L2
HDAC3,HMCES
HDAC3,TSPAN9
HDAC3,GMNN
HDAC3,FBLIM1
HDAC3,KAT6B
HDAC3,OTX2
HDAC3,CD63
HDAC3,ADAM19
HDAC3,PATJ
HDAC3,KMT2C
HDAC3,MKRN1
HDAC3,CDC20
HDAC3,2410141K09RIK
HDAC3,MYMX
HDAC3,GJB3
HDAC3,SPP1
HDAC3,FRRS1
HDAC3,SERPINH1
HDAC3,SPRY2
HDAC3,FDPS
HDAC3,SLC6A6
HDAC3,PRDM14
HDAC3,NDRG1
HDAC3,NONO
HDAC3,MAPK8
HDAC3,TAF1
HDAC3,TPD52
HDAC3,MSH6
HDAC3,ERF
HDAC3,FABP3
HDAC3,SFI1
HDAC3,NANOG
HDAC3,ZFP57
HDAC3,PLOD1
HDAC3,EDA2R
HDAC3,ODC1
HDAC3,TMSB4X
HDAC3,BNIP3
HDAC3,PHC1
HDAC3,TINAGL1
HDAC3,DUSP9
HDAC3,IGFBP2
HDAC3,SLC6A8
HDAC3,RCOR1
HDAC3,DPPA4
HDAC3,TDH
HDAC3,AU018091
HDAC3,CCN2
HDAC3,ZFP979
HEXIM1,SFI1
HEXIM1,SMARCA5
HEXIM1,MTF2
HEXIM1,P4HA1
HEXIM1,HSP90AA1
HEXIM1,HSPA5
HEXIM1,DPY30
HEXIM1,HIST1H2AF
HEXIM1,GMNN
HEXIM1,DR1
HEXIM1,SLC16A1
HEXIM1,SGK1
HEXIM1,KANSL3
HEXIM1,HIST1H2BK
HEXIM1,HIST1H2AC
HEXIM1,PHLDA3
HEXIM1,INSIG1
HEXIM1,EZH2
HEXIM1,HIST1H3H
HEXIM1,HIST1H2BL
HEXIM1,HIST1H2AI
HEXIM1,TAF3
HEXIM1,AMOTL2
HEXIM1,SLC25A4
HEXIM1,HIST1H4K
HEXIM1,CHCHD10
HEXIM1,RAD21
HEXIM1,HDAC2
HEXIM1,ABHD5
HEXIM1,HIST1H2BN
HEXIM1,HIST1H2AK
HEXIM1,COTL1
HEXIM1,SDC4
HEXIM1,CCN2
HEXIM1,CDC42SE2
HEXIM1,ZFP57
HEXIM1,NCAPD3
HEXIM1,SUMO2
HEXIM1,BCAT1
HEXIM1,P4HB
HEXIM1,SMARCA4
HEXIM1,ERP29
HEXIM1,D230025D16RIK
HEXIM1,TPM4
HEXIM1,GTF3C1
HEXIM1,EP400
HEXIM1,NACC1
HEXIM1,MAN1A2
HEXIM1,TXNIP
HEXIM1,TRIM28
HEXIM1,UBE2C
HEXIM1,HIST1H2BF
HEXIM1,TFRC
HEXIM1,HDLBP
HEXIM1,SLC7A6
HEXIM1,SMARCC1
HEXIM1,F3
HEXIM1,RRM2
HEXIM1,MORC3
HEXIM1,ATP6V0A1
HEXIM1,KHDC3
HEXIM1,BNIP3
HEXIM1,NRG1
HEXIM1,PLOD2
HEXIM1,RAD23B
HEXIM1,KDM3A
HEXIM1,KDM1A
HEXIM1,RAB3IL1
HEXIM1,YEATS4
HEXIM1,TUBB6
HEXIM1,CALU
HEXIM1,NELFA
HEXIM1,FGFR1
HEXIM1,MAFK
HEXIM1,STXBP2
HEXIM1,HS3ST1
HEXIM1,MPHOSPH8
HEXIM1,THAP11
HEXIM1,PARP1
HEXIM1,TPD52
HEXIM1,GALK1
HEXIM1,SRSF1
HEXIM1,GLIPR2
HEXIM1,COL4A2
HEXIM1,COL4A1
HEXIM1,ARHGAP29
HEXIM1,SOAT1
HEXIM1,SERPINE2
HEXIM1,GNPDA1
HEXIM1,ARID1A
HEXIM1,P3H2
HEXIM1,INO80
HEXIM1,DNAJC10
HEXIM1,ANP32A
HEXIM1,DICER1
HEXIM1,MSL2
HEXIM1,CSRP2
HEXIM1,VIM
HEXIM1,HDAC1
HEXIM1,EIF4A2
HEXIM1,EDEM1
HEXIM1,SMAD3
HEXIM1,RRBP1
HEXIM1,ASNS
HEXIM1,NFYA
HEXIM1,NEDD4
HEXIM1,MME
HEXIM1,VSIR
HEXIM1,P3H4
HEXIM1,HSP90B1
HEXIM1,GLS
HEXIM1,TCF12
HEXIM1,STARD10
HEXIM1,CNOT3
HEXIM1,CALR
HEXIM1,CTH
HEXIM1,CDC20
HEXIM1,RAB11A
HEXIM1,LMNB1
HEXIM1,FAM234A
HEXIM1,MSH6
HEXIM1,COMMD3
HEXIM1,PDIA6
HEXIM1,LAMC1
HEXIM1,CHST15
HEXIM1,CBFA2T2
HEXIM1,ALPL
HEXIM1,GAS6
HEXIM1,DROSHA
HEXIM1,RYBP
HEXIM1,NRF1
HEXIM1,ADAM19
HEXIM1,EP300
HEXIM1,CTSL
HEXIM1,SUZ12
HEXIM1,MSL1
HEXIM1,LRP2
HEXIM1,MKRN1
HEXIM1,KDM5B
HEXIM1,SPRY4
HEXIM1,RNF2
HEXIM1,LAMB1
HEXIM1,GDPD5
HEXIM1,PHLDB2
HEXIM1,NIPBL
HEXIM1,CTCF
HEXIM1,KLF2
HEXIM1,TMED2
HEXIM1,RANBP17
HEXIM1,PMM1
HEXIM1,ADAM23
HEXIM1,TOP2A
HEXIM1,CTSD
HEXIM1,KMT2C
HEXIM1,MBD2
HEXIM1,GABARAPL2
HEXIM1,DDX21
HEXIM1,CAR2
HEXIM1,KDELR2
HEXIM1,CCNG1
HEXIM1,ZFYVE21
HEXIM1,MYH9
HEXIM1,IGF2
HEXIM1,CDC73
HEXIM1,PHF5A
HEXIM1,GLI2
HEXIM1,UTF1
HEXIM1,MT1
HEXIM1,MYO6
HEXIM1,MANF
HEXIM1,HSPH1
HEXIM1,KIT
HEXIM1,RBPMS2
HEXIM1,P3H1
HEXIM1,IMPDH1
HEXIM1,NCOR1
HEXIM1,USP7
HEXIM1,SLCO3A1
HEXIM1,FRRS1
HEXIM1,PHC1
HEXIM1,JAM2
HEXIM1,PDK1
HEXIM1,MGST3
HEXIM1,ECT2
HEXIM1,BMPER
HEXIM1,TXNDC5
HEXIM1,TRH
HEXIM1,TIMP2
HEXIM1,FGF4
HEXIM1,UCHL1
HEXIM1,RIF1
HEXIM1,SALL4
HEXIM1,RNF157
HEXIM1,L1TD1
HEXIM1,DAXX
HEXIM1,UHRF1
HEXIM1,HTRA1
HEXIM1,2-Mar
HEXIM1,GSR
HEXIM1,DPP4
HEXIM1,AMPD2
HEXIM1,SUMO1
HEXIM1,LOXL2
HEXIM1,GLUL
HEXIM1,CHD4
HEXIM1,ANXA5
HEXIM1,LGMN
HEXIM1,CST3
HEXIM1,CDK9
HEXIM1,ASS1
HEXIM1,TET3
HEXIM1,BCAM
HEXIM1,BAZ1A
HEXIM1,ULK1
HEXIM1,SMAD2
HEXIM1,P4HA2
HEXIM1,ITGA6
HEXIM1,PDGFRA
HEXIM1,ODC1
HEXIM1,JARID2
HEXIM1,B2M
HEXIM1,SRI
HEXIM1,MT2
HEXIM1,MED12
HEXIM1,WDR5
HEXIM1,RUVBL1
HEXIM1,SORD
HEXIM1,SHROOM3
HEXIM1,PFKP
HEXIM1,HNRNPL
HEXIM1,BEND5
HEXIM1,RCOR1
HEXIM1,PODXL
HEXIM1,LAMA1
HEXIM1,PLOD1
HEXIM1,GJB3
HEXIM1,FN1
HEXIM1,UNG
HEXIM1,SIN3A
HEXIM1,SEC24D
HEXIM1,GNAS
HEXIM1,TDH
HEXIM1,SMARCAD1
HEXIM1,FABP3
HEXIM1,MAPK8
HEXIM1,PTPN14
HEXIM1,CD63
HEXIM1,TET2
HEXIM1,SPOCK1
HEXIM1,SOX2
HEXIM1,LRRK1
HEXIM1,PLOD3
HEXIM1,NFYB
HEXIM1,EPS8
HEXIM1,KAT6B
HEXIM1,EED
HEXIM1,DCXR
HEXIM1,TUBA4A
HEXIM1,SSR3
HEXIM1,LRPAP1
HEXIM1,CTBP2
HEXIM1,TXNDC12
HEXIM1,PHF19
HEXIM1,NR4A1
HEXIM1,COBL
HEXIM1,UPP1
HEXIM1,ME1
HEXIM1,FRMD4A
HEXIM1,EMP2
HEXIM1,ZC3H11A
HEXIM1,ZFP281
HEXIM1,GLDC
HEXIM1,CTSA
HEXIM1,EPHA2
HEXIM1,CRIP2
HEXIM1,MOV10
HEXIM1,LAMA5
HEXIM1,CKB
HEXIM1,BMI1
HEXIM1,PATJ
HEXIM1,CBX1
HEXIM1,NUP210
HEXIM1,ZFP979
HEXIM1,TET1
HEXIM1,SLC25A5
HEXIM1,RARA
HEXIM1,ELL3
HEXIM1,SURF4
HEXIM1,HMCES
HEXIM1,PLTP
HEXIM1,MEN1
HEXIM1,TIMP3
HEXIM1,IGFBP2
HEXIM1,FGF3
HEXIM1,EPOP
HEXIM1,ATP13A3
HEXIM1,SELENOW
HEXIM1,NID1
HEXIM1,LEO1
HEXIM1,CCNB1
HEXIM1,SEMA4C
HEXIM1,PDCD4
HEXIM1,OBSL1
HEXIM1,NDRG1
HEXIM1,MYMX
HEXIM1,LDLRAP1
HEXIM1,HIP1
HEXIM1,PARVB
HEXIM1,CTSZ
HEXIM1,ELL2
HEXIM1,DKK1
HEXIM1,2410141K09RIK
HEXIM1,GPX3
HEXIM1,JUN
HEXIM1,FXYD6
HEXIM1,TBX3
HEXIM1,NOTUM
HEXIM1,CLCN5
HEXIM1,CBX8
HEXIM1,HDAC3
HEXIM1,BASP1
HEXIM1,MYC
HEXIM1,CKAP4
HEXIM1,ANXA2
HEXIM1,TMEM150A
HEXIM1,HSPG2
HEXIM1,CHD7
HEXIM1,APP
HEXIM1,TNK2
HEXIM1,TENM4
HEXIM1,FAM129B
HEXIM1,FGFR3
HTATSF1,SFI1
HTATSF1,MTF2
HTATSF1,KANSL3
HTATSF1,KDM1A
HTATSF1,CDC73
HTATSF1,KDM5B
HTATSF1,KDM3A
HTATSF1,GNPDA1
HTATSF1,EP400
HTATSF1,EIF4A2
HTATSF1,HIST1H4K
HTATSF1,DNAJC10
HTATSF1,TAF3
HTATSF1,TCF12
HTATSF1,SMARCA5
HTATSF1,HIST1H2BL
HTATSF1,HIST1H2AI
HTATSF1,HIST1H2BN
HTATSF1,HIST1H2AK
HTATSF1,NRF1
HTATSF1,HIST1H2AC
HTATSF1,GLIPR2
HTATSF1,ATP6V0A1
HTATSF1,RAD23B
HTATSF1,EZH2
HTATSF1,THAP11
HTATSF1,ELOVL6
HTATSF1,KMT2C
HTATSF1,LOXL2
HTATSF1,PHLDB2
HTATSF1,D230025D16RIK
HTATSF1,CTCF
HTATSF1,HSPA5
HTATSF1,UCHL1
HTATSF1,MGST3
HTATSF1,NEDD4
HTATSF1,RAB3IL1
HTATSF1,BNIP3
HTATSF1,SLC6A6
HTATSF1,RCC2
HTATSF1,GLS
HTATSF1,DR1
HTATSF1,EED
HTATSF1,ASS1
HTATSF1,INO80
HTATSF1,MYMX
HTATSF1,ERP29
HTATSF1,VSIR
HTATSF1,MEN1
HTATSF1,HDLBP
HTATSF1,NRG1
INO80,TXNDC12
INO80,MORC3
INO80,NELFA
INO80,NACC1
INO80,INO80
INO80,MKRN1
INO80,BTAF1
INO80,YEATS4
INO80,NCOR1
INO80,GMNN
INO80,HNRNPL
INO80,HIST1H2BK
INO80,RAD21
INO80,NFYB
INO80,RIF1
INO80,EP300
INO80,GSR
INO80,HSP90AA1
INO80,ELL2
INO80,CNOT3
INO80,E2F1
INO80,SMARCC1
INO80,NRF1
INO80,SUZ12
INO80,NUP210
INO80,USP7
INO80,SUMO1
INO80,HIST1H2AF
INO80,TAF3
INO80,SMARCA5
INO80,P3H1
INO80,TYRO3
INO80,RANBP17
INO80,RAD23B
INO80,RNF2
INO80,CTCF
INO80,TRIM28
INO80,TCF12
INO80,LEO1
INO80,DICER1
INO80,EIF4A2
INO80,HIST1H2AC
INO80,TFRC
INO80,SURF4
INO80,SUMO2
INO80,WDR5
INO80,KDELR2
INO80,CDC73
INO80,CBX7
INO80,KDM1A
INO80,GALK1
INO80,SMARCAD1
INO80,EZH2
INO80,CBX1
INO80,E2F4
INO80,MBD2
INO80,INSIG1
INO80,PLOD3
INO80,PDK1
INO80,CDC42SE2
INO80,GLDC
INO80,COBL
INO80,PHLDA3
INO80,RCOR1
INO80,ZFP281
INO80,CAR2
INO80,HSPG2
INO80,SRSF1
INO80,ZFYVE21
INO80,SPRY2
INO80,HIST1H3H
INO80,HIST1H2BL
INO80,HIST1H2AI
INO80,ME1
INO80,HIST1H2BN
INO80,HIST1H2AK
INO80,TPM4
INO80,MOV10
INO80,IGFBP2
INO80,NEDD4
INO80,SLC16A1
INO80,EP400
INO80,ODC1
INO80,EDEM1
INO80,TPD52
INO80,ULK1
INO80,FGF4
INO80,LAMC1
INO80,ERP29
INO80,EED
INO80,KLF2
INO80,LMNB1
INO80,2-Mar
INO80,MSH6
INO80,PATJ
INO80,HMCES
INO80,HIST1H2BF
INO80,CHD4
INO80,CD63
INO80,PHF19
INO80,TMED2
INO80,RNF157
INO80,KANSL3
INO80,ABHD5
INO80,RARA
INO80,LDLRAP1
INO80,RYBP
INO80,CKAP4
INO80,MYLPF
INO80,TET2
INO80,DAXX
INO80,ALPL
INO80,THAP11
INO80,SHROOM3
INO80,MYH9
INO80,PHC1
INO80,PARP1
INO80,EHMT2
INO80,KLF4
INO80,HDLBP
INO80,REST
INO80,LAMA5
INO80,KDM5B
INO80,NFYA
INO80,EPOP
INO80,HDAC1
INO80,TUBB6
INO80,SRM
INO80,BEX1
INO80,ADAM23
INO80,MYO6
INO80,MME
INO80,LAMA1
INO80,HTATSF1
INO80,SLC6A6
INO80,CBFA2T2
INO80,SLC7A6
INO80,ITGA6
INO80,ITPK1
INO80,TET3
INO80,GABARAPL2
INO80,GLS
INO80,UBQLN2
INO80,RRM2
INO80,ATRX
INO80,FBLIM1
INO80,ATP13A3
INO80,FAM129B
INO80,AMOTL2
INO80,LTBP4
INO80,KDM3A
INO80,TNK2
INO80,SRI
INO80,TSPAN9
INO80,STAG2
INO80,TIMP2
INO80,RAB11A
INO80,TXNDC5
INO80,PMM1
INO80,EFEMP2
INO80,SOX2
INO80,JARID2
INO80,DR1
INO80,BCAM
INO80,CDK9
INO80,NCAPD3
INO80,P4HA1
INO80,NIPBL
INO80,BASP1
INO80,ASNS
INO80,GNPDA1
INO80,MSL1
INO80,MRAS
INO80,P3H4
INO80,MAN1A2
INO80,KDELR3
INO80,SSR3
INO80,RRBP1
INO80,SALL1
INO80,TMEM150A
INO80,SEMA4C
INO80,PHF5A
INO80,RASGRP2
INO80,DPY30
INO80,SMARCA4
INO80,PODXL
INO80,ARHGEF40
INO80,F3
INO80,DNAJC10
INO80,ZYX
INO80,ARHGAP29
INO80,UCHL1
INO80,PDIA6
INO80,PDCD4
INO80,HMGA1B
INO80,CHCHD10
INO80,RCC2
INO80,BMI1
INO80,HDAC2
INO80,RBPMS2
INO80,GLIPR2
INO80,SEC24D
INO80,MAPK8
INO80,NR4A1
INO80,BAZ1A
INO80,SLC25A4
INO80,SIN3A
INO80,SLC9A6
INO80,UNG
INO80,BNIP3
INO80,EPHA2
INO80,MAFK
INO80,MORF4L2
INO80,RAB3IL1
INO80,FGFR1
INO80,PARVB
INO80,SOCS2
INO80,P4HB
INO80,SALL4
INO80,GLUL
INO80,STARD10
INO80,KHDC3
INO80,KAT6B
INO80,GLI1
INO80,CDKN1A
INO80,LRP2
INO80,MPHOSPH8
INO80,ERF
INO80,KMT2C
INO80,OBSL1
INO80,MSL2
INO80,PLOD2
INO80,ATP6V0A1
INO80,SGK1
INO80,IMPDH1
INO80,SMAD3
INO80,BAZ2A
INO80,CRIP2
INO80,SLC25A5
INO80,PHLDB2
INO80,GABBR1
INO80,FRMD4A
INO80,BCAT1
INO80,MTF2
INO80,HTRA1
INO80,UTF1
INO80,CCN2
INO80,BEND5
INO80,ARID1A
INO80,KIT
INO80,TBX3
INO80,CHST15
INO80,GTF3C1
INO80,SMAD2
INO80,COL27A1
INO80,COL4A2
INO80,COL4A1
INO80,SDC4
INO80,ASS1
INO80,FGF3
INO80,MORC4
INO80,TAGLN2
INO80,P4HA2
INO80,ISYNA1
INO80,PTPN14
INO80,NDRG1
INO80,ALG13
INO80,DROSHA
INO80,NOTUM
INO80,SOAT1
INO80,SERPINE2
INO80,CTBP2
INO80,FST
INO80,VEGFA
INO80,GAS6
INO80,TGIF1
INO80,GNAS
INO80,MYCN
INO80,ANXA2
INO80,GLI2
INO80,TENM4
INO80,CEMIP
INO80,SLC6A8
INO80,FAM234A
INO80,PLTP
INO80,PTH1R
INO80,FN1
INO80,SFI1
INO80,PFKP
INO80,LRRK1
INO80,APP
INO80,CCNB1
INO80,BMPER
INO80,MANF
INO80,EPS8
INO80,CDC20
INO80,CHD7
INO80,ESRRB
INO80,CLCN5
INO80,DCXR
INO80,GRB10
INO80,SLC26A10
INO80,EMP2
INO80,COMMD3
INO80,AMPD2
INO80,GDPD5
INO80,P3H2
INO80,ZC3H11A
INO80,FGFR3
INO80,CTSZ
INO80,TRH
INO80,CKB
INO80,ZFP57
INO80,SLCO3A1
INO80,CSRP2
INO80,UPP1
INO80,HCFC1
INO80,NRG1
INO80,ZIC3
INO80,UHRF1
INO80,CST3
INO80,D230025D16RIK
INO80,PRDX4
INO80,ANP32A
INO80,CBX8
INO80,IGF2
INO80,SPOCK1
INO80,FGF10
