Gene1,Gene2
KDM2B,EPCAM
KDM2B,IGDCC4
KDM2B,RBBP8
KDM2B,RTKN2
KDM2B,EPHA4
KDM2B,B3GNT5
KDM2B,STT3B
KDM2B,MIA3
KDM2B,STK3
KDM2B,PGM2
KDM2B,CUL1
KDM2B,GATA6
KDM2B,PLK1
KDM2B,PRTG
KDM2B,CALB1
KDM2B,GCA
KDM2B,FST
KDM2B,CCNA2
KDM2B,STIM2
KDM2B,FZD5
KDM2B,TP53INP1
KDM2B,RALB
KDM2B,EXO1
KDM2B,ISCA1
KDM2B,MRPS35
KDM2B,ADAMTS3
KDM2B,TFB2M
KDM2B,CCPG1
KDM2B,PTPRZ1
KDM2B,RMI1
KDM2B,EZH2
KDM2B,SLCO2A1
KDM2B,STK17B
KDM2B,AMN1
KDM2B,DNAAF2
KDM2B,DUSP4
KDM2B,VIM
KDM2B,RSPO3
KDM2B,MATN3
KDM2B,ELOVL2
KDM2B,CDC20
KDM2B,CRHBP
KDM2B,MME
KDM2B,RNF138
KDM2B,NUAK1
KDM2B,MLLT3
KDM2B,NCAPG
KDM2B,HSD17B11
KDM2B,DECR1
KDM2B,RNF13
KDM2B,PRMT6
KDM2B,GABRB2
KDM2B,ECI2
KDM2B,GPC6
KDM2B,PIK3R5
KDM2B,TDP2
KDM2B,ANKRD50
KDM2B,STAT3
KDM2B,ELMO1
KDM2B,CHEK2
KDM2B,PRPS2
KDM2B,HPRT1
KDM2B,KDELR3
KDM2B,SYNC
KDM2B,CDC7
KDM2B,KLHL12
KDM2B,PDGFRA
KDM2B,KLHL24
KDM2B,RPP40
KDM2B,PHC1
KDM2B,ARFGAP3
KDM2B,FARSB
KDM2B,C4orf46
KDM2B,CCNE2
KDM2B,AGPAT5
KDM2B,ANKRD13C
KDM2B,DCLK1
KDM2B,NCAM1
KDM2B,ABCA1
KDM2B,ZNF30
KDM2B,TIPIN
KDM2B,TMSB15B
KDM2B,GLDC
KDM2B,TFAP2A
KDM2B,LRR1
KDM2B,TMEM47
KDM2B,LEF1
KDM2B,CDCA2
KDM2B,ANKMY2
KDM2B,SAMD3
KDM2B,DNA2
KDM2B,BLM
KDM2B,RIOK1
KDM2B,POLB
KDM2B,OXTR
KDM2B,ATG4C
KDM2B,WDHD1
KDM2B,CASD1
KDM2B,TRAPPC8
KDM2B,ROR2
KDM2B,PRSS35
KDM2B,RFESD
KDM2B,NEDD9
KDM2B,DCAF6
KDM2B,ST8SIA1
KDM2B,WDR35
KDM2B,DAAM1
KDM2B,PDLIM3
KDM2B,GDAP1
KDM2B,ARL4A
KDM2B,DNAJB14
KDM2B,PDCD4
KDM2B,XRN1
KDM2B,USP44
KDM2B,MANEA
KDM2B,UNC5C
KDM2B,RRN3
KDM2B,RGPD2
KDM2B,WLS
KDM2B,ERBB4
KDM2B,PLCB4
KDM2B,SERHL2
KDM2B,ITGA5
KDM2B,CDK6
KDM2B,HTRA1
KDM2B,NUDT11
KDM2B,BTBD10
KDM2B,COL5A1
KDM2B,NIPSNAP3A
KDM2B,YPEL5
KDM2B,MMP16
KDM2B,AKAP2
KDM2B,ACOX3
KDM2B,PFKFB2
KDM2B,CTBP2
KDM2B,NOC3L
KDM2B,SEMA6A
KDM2B,KDM6A
KDM2B,ACTC1
KDM2B,UNC5D
KDM2B,GPR83
KDM2B,CHL1
KDM2B,CCDC82
KDM2B,CD200
KDM2B,PRIM1
KDM2B,INSIG2
KDM2B,WDR3
KDM2B,CLDN10
KDM2B,REV3L
KDM2B,QPCT
KDM2B,COL4A1
KDM2B,FN1
KDM2B,MEX3C
KDM2B,FBXO28
KDM2B,GAD1
KDM2B,UBTF
KDM2B,FBXO5
KDM2B,ZNF516
KDM2B,PNPLA8
KDM2B,CLDN11
KDM2B,KDM2B
KDM2B,TTK
KDM2B,ZNF207
KDM2B,KDR
KDM2B,CD9
KDM2B,KIF15
KDM2B,DYNC2LI1
KDM2B,CDH11
KDM2B,PROM1
KDM2B,RND3
KDM2B,NUP54
KDM2B,SEMA5A
KDM2B,ASS1
KDM2B,SENP7
KDM2B,LIPG
KDM2B,CEP290
KDM2B,CDCA8
KDM2B,DLGAP5
KDM2B,DKK1
KDM2B,GABRB3
KDM2B,RAD51AP1
KDM2B,BUB1B
KDM2B,SFRP1
KDM2B,DTL
KDM2B,ALCAM
KDM2B,ZNF521
KDM2B,LRAT
KDM2B,MRPL1
KDM2B,ESCO2
KDM2B,CYP26A1
KDM2B,UTP15
KDM2B,MYOF
KDM2B,RPE
KDM2B,THY1
KDM2B,RFC3
KDM2B,NOL11
KDM2B,OTUD6B
KDM2B,CCKBR
KDM2B,SLC6A15
KDM2B,PTGR1
KDM2B,NUP35
KDM2B,VWA5A
KDM2B,ESRP1
KDM2B,RPL17-C18orf32
KDM2B,SLC39A11
KDM2B,TIMM8A
KDM2B,WNT5A
KDM2B,CYP1B1
KDM2B,ST8SIA4
KDM2B,TP53
KDM2B,PCDH7
KDM2B,GLRX
KDM2B,TRUB1
KDM2B,GATA4
KDM2B,NAP1L3
KDM2B,C3orf14
KDM2B,PPT2
KDM2B,MBIP
KDM2B,BCL11A
KDM2B,TNC
KDM2B,SEMA3A
KDM2B,SFRP2
KDM2B,TTC27
KDM2B,RFPL2
KDM2B,MAMLD1
KDM2B,SOX2
KDM2B,SOX17
KDM2B,ZNF512
KDM2B,HAS2
KDM2B,GPC3
KDM2B,KLHL28
KDM2B,COL1A2
KDM2B,ERCC6L
KDM2B,APOBEC3C
KDM2B,GATA2
KDM2B,NDC80
KDM2B,SEMA3E
KDM2B,STC1
KDM2B,HAND2
KDM2B,DPH2
KDM2B,NXT2
KDM2B,HAND1
KDM2B,SPP1
KDM2B,FLRT2
KDM2B,ZFP42
KDM2B,FREM1
KDM2B,MFAP4
KDM2B,ITM2A
KDM2B,OTX2
KDM2B,COL4A6
KDM2B,CCDC81
KDM2B,ATP2B4
KDM2B,NLGN4X
KDM2B,AR
KDM2B,SH3BGRL
KDM2B,PCDH10
KDM2B,KLHL4
KDM2B,FLRT3
KDM2B,GRPR
KDM2B,FOXH1
KDM2B,DKK4
KDM2B,COL5A2
KDM2B,CER1
KDM2B,RGS5
KLF5,BTBD10
KLF5,SKA3
KLF5,TIPIN
KLF5,CDC20
KLF5,STK17B
KLF5,NCAPG
KLF5,STK38L
KLF5,NOL11
KLF5,DCAF6
KLF5,RMI1
KLF5,FAM135A
KLF5,BUB1B
KLF5,RPL17-C18orf32
KLF5,DDHD2
KLF5,GCA
KLF5,PFKFB2
KLF5,AGL
KLF5,ANKRD13C
KLF5,REV3L
KLF5,RFC3
KLF5,NOC3L
KLF5,PLOD2
KLF5,PRTG
LEF1,PRICKLE1
LEF1,DKK4
LEF1,DCLK1
LEF1,CER1
LEF1,VPS13C
LEF1,TNC
LEF1,NEDD9
LEF1,RFESD
LEF1,CTNNB1
LEF1,DUSP4
LEF1,DKK1
LEF1,ANKRD26
LEF1,ARHGAP28
LEF1,LRIG3
LEF1,AK4
LEF1,OTX2
LEF1,MIA3
LEF1,ARFGAP3
LEF1,KLHL4
LEF1,DCAF6
MLLT3,RGPD2
MXI1,TTC27
MXI1,KIF23
MXI1,NUP35
MXI1,DPH2
MXI1,UTP15
MXI1,CDC20
MXI1,TFB2M
MXI1,SLC39A11
MXI1,FARSB
MXI1,NOC3L
MXI1,WDR12
MXI1,NUP54
MXI1,CCNA2
MXI1,NT5DC3
MXI1,DYNC2LI1
MXI1,KIF15
MXI1,WDR3
MXI1,SKA3
MXI1,BUB1B
MXI1,RIOK1
MXI1,ACOX3
MXI1,MXI1
MXI1,STAT3
MXI1,CCNE2
MXI1,RGPD2
MXI1,MRPL1
MXI1,RPP40
MXI1,ELMOD2
MXI1,NCAPG
MXI1,SLC19A2
MXI1,ARL4A
MXI1,NOL11
MXI1,ZBTB10
MXI1,WDR35
MXI1,YPEL5
MXI1,AGPAT5
MXI1,PREPL
MXI1,JUND
MXI1,BTBD10
MXI1,FAM117B
MXI1,WDHD1
MXI1,SLC39A8
MXI1,TP53
MXI1,TIPIN
MXI1,DNAAF2
MXI1,MCCC1
MXI1,DTL
MXI1,RALB
MXI1,DCAF6
MXI1,CDCA8
MXI1,CEP290
MXI1,CCDC138
MXI1,RPL17-C18orf32
MXI1,RAD51AP1
MXI1,KLHL12
MXI1,ABLIM1
MXI1,OTUD6B
MXI1,POLB
MXI1,KLHL28
MXI1,ADAMTS3
MXI1,MIA3
MXI1,CCPG1
MXI1,TRAPPC8
MXI1,NUCB2
MXI1,PPT2
MXI1,SLC35A3
MXI1,RFESD
MXI1,FAM135A
MXI1,C4orf46
MXI1,RNF138
MXI1,PGM2
MXI1,ANKMY2
MXI1,CDK6
MXI1,GDAP1
MXI1,ANKRD28
MXI1,ATG4C
MXI1,PFKFB2
MXI1,CTNNB1
MXI1,SENP7
MXI1,CALB1
MXI1,RMI1
MXI1,CDC7
MXI1,ANKRD13C
MXI1,ARHGAP28
MXI1,SLC6A15
MXI1,LIMCH1
MXI1,TCF4
MXI1,GCA
MXI1,PPM1H
MXI1,COBLL1
MXI1,SOX2
MXI1,TRIM2
MXI1,NCAM1
MXI1,GABRB3
MXI1,TMEM64
MXI1,CCDC81
MXI1,SPP1
MXI1,SLC35F1
NANOG,OTX2
NANOG,PRICKLE1
NANOG,CER1
NANOG,AK4
NANOG,DNMT3B
NANOG,DCLK1
NANOG,TNC
NANOG,SFRP2
NANOG,RGS5
NANOG,WDHD1
NANOG,ST8SIA4
NANOG,RGPD2
NANOG,KLHL4
NANOG,AKAP2
NANOG,WLS
NANOG,IGDCC4
NANOG,CD200
NANOG,TFAP2A
NANOG,USP44
NANOG,PAM
NANOG,PHLDB2
NANOG,PPM1H
NANOG,FOXP1
NANOG,ADAMTS3
NANOG,TTC39B
NANOG,NEDD9
NANOG,LPIN1
NANOG,ANXA3
NANOG,PALLD
NANOG,VIM
NANOG,KLF5
NANOG,BAMBI
NANOG,ATP2B4
NANOG,PFKFB2
NANOG,C4orf46
NANOG,TCF4
NANOG,NUP54
NANOG,SAMD3
NANOG,TFB2M
NANOG,UNC5D
NANOG,DKK1
NANOG,THY1
NANOG,ASNS
NANOG,CCNE2
NANOG,EPCAM
NANOG,TET2
NANOG,FN1
NANOG,CDC7
NANOG,ESRP1
NANOG,CCNA2
NANOG,DSCC1
NANOG,RPE
NANOG,PREPL
NANOG,ARHGAP42
NANOG,ENC1
NANOG,NCAM1
NANOG,RMI1
NANOG,KLHL12
NANOG,ATG4C
NANOG,KLHL28
NANOG,ANKRD28
NANOG,PMAIP1
NANOG,ARL4A
NANOG,MBIP
NANOG,BUB1B
NANOG,RHOBTB3
NANOG,KIF15
NANOG,MIA3
NANOG,PROM1
NANOG,PRDM1
NANOG,CHEK2
NANOG,ZNF521
NANOG,NCAPG
NANOG,PRIM1
NANOG,MFAP4
NANOG,RAD51AP1
NANOG,PNPLA8
NANOG,NUCB2
NANOG,RRAS2
NANOG,FAM117B
NANOG,STAT3
NANOG,PHLDA1
NANOG,MEX3C
NANOG,HAS2
NANOG,KIAA1324L
NANOG,ARHGAP28
NANOG,SNAI2
NANOG,SLC35A3
NANOG,MRPL1
NANOG,ELMOD2
NANOG,EXO1
NANOG,MXI1
NANOG,ZNF30
NANOG,STT3B
NANOG,FBXO34
NANOG,SEMA3E
NANOG,CCDC82
NANOG,FER
NANOG,LRAT
NANOG,NUP35
NANOG,TJP2
NANOG,KIF23
NANOG,CCDC138
NANOG,MRPS30
NANOG,RPL17-C18orf32
NANOG,SEMA6A
NANOG,VASH2
NANOG,NANOG
NANOG,ANKRD50
NANOG,CYP1B1
NANOG,DNAAF2
NANOG,TP53
NANOG,CEP85L
NANOG,GPR83
NANOG,MRPS35
NANOG,BLM
NANOG,TRUB1
NANOG,WDR35
NANOG,GPC6
NANOG,SMAD2
NANOG,SNX18
NANOG,KLHL24
NANOG,NDC80
NANOG,NOL11
NANOG,TRIM2
NANOG,WDFY1
NANOG,AGPAT5
NANOG,GATM
NANOG,FARSB
NANOG,KIF21A
NANOG,ITPR2
NANOG,SNX14
NANOG,FAM135A
NANOG,SKA3
NANOG,NUSAP1
NANOG,CLGN
NANOG,COL1A2
NANOG,TGFBR3
NANOG,CD9
NANOG,CAMK2D
NANOG,CCNB2
NANOG,PLK1
NANOG,JPH1
NANOG,ACOX3
NANOG,TDRD7
NANOG,DUSP4
NANOG,ZNF518B
NANOG,ZFP42
NANOG,VWA5A
NANOG,LGR5
NANOG,DLGAP5
NANOG,COL4A1
NANOG,DCAF6
NANOG,TDP2
NANOG,PLOD2
NANOG,THAP9
NANOG,TBC1D4
NANOG,UTP15
NANOG,LRRCC1
NANOG,WDR12
NANOG,SLC46A3
NANOG,DEPDC1B
NANOG,SEMA6D
NANOG,NOC3L
NANOG,TMEM64
NANOG,CDK6
NANOG,DAAM1
NANOG,GLDC
NANOG,CLDN10
NANOG,CEP55
NANOG,NTS
NANOG,RRN3
NANOG,RFC3
NANOG,DPH2
NANOG,FOXH1
NANOG,DNA2
NANOG,CDCA2
NANOG,RIOK1
NANOG,CPVL
NANOG,ARHGAP29
NANOG,RALB
NANOG,UTP18
NANOG,TIPIN
NANOG,JUND
NANOG,SH3RF1
NANOG,GRPR
NANOG,DYNC2LI1
NANOG,INSIG2
NANOG,ELOVL2
NANOG,BTBD10
OTX2,MLLT3
OTX2,CCNA2
OTX2,PALLD
OTX2,CTBP2
OTX2,CCPG1
OTX2,C4orf46
OTX2,SNX18
OTX2,EMB
OTX2,MIA3
OTX2,COL1A2
OTX2,DPYSL3
OTX2,CTNNB1
OTX2,TNC
OTX2,ARHGAP28
OTX2,TP53
OTX2,TADA1
OTX2,RAD51AP1
OTX2,CEP290
OTX2,CNKSR3
OTX2,CD9
OTX2,PRIM1
OTX2,CDC20
OTX2,CDCA2
OTX2,WDR3
OTX2,RGPD2
OTX2,FLRT3
OTX2,UNC5D
OTX2,MRPL1
OTX2,NUP54
OTX2,RND3
OTX2,STAT3
OTX2,NEDD4
OTX2,PFKFB2
OTX2,PLXNA2
OTX2,RNF138
OTX2,RPL17-C18orf32
OTX2,ANKRD28
OTX2,TIPIN
OTX2,XRN1
OTX2,ATP11B
OTX2,WDR12
OTX2,TCF4
OTX2,TFB2M
OTX2,CER1
OTX2,TRIM2
OTX2,SLC39A11
OTX2,ACOX3
OTX2,NCAPG
OTX2,PNPLA8
OTX2,OTUD6B
OTX2,BUB1B
OTX2,PIP4K2A
OTX2,LGR4
OTX2,REV3L
OTX2,EXO1
OTX2,KLHL12
OTX2,NOL11
OTX2,ATG4C
OTX2,KLHL28
OTX2,KLHL4
OTX2,PELI2
OTX2,FAM135A
OTX2,NANOG
OTX2,RFPL2
OTX2,KIF15
OTX2,ARL4D
OTX2,TBC1D4
OTX2,DTL
OTX2,GATM
OTX2,PLK1
OTX2,CALB1
OTX2,MCCC1
OTX2,ARL4A
OTX2,WLS
OTX2,NUP35
OTX2,SEMA3A
OTX2,PAM
OTX2,PPP1R9A
OTX2,DNAAF2
OTX2,FBXO5
OTX2,KLF5
OTX2,ATP2B4
OTX2,DCAF6
OTX2,WDHD1
OTX2,SLC19A2
OTX2,KDM2B
OTX2,LTBP1
OTX2,SLC39A8
OTX2,CHEK2
OTX2,MXI1
OTX2,EPB41L3
OTX2,PROM1
OTX2,OTX2
OTX2,HSD17B11
OTX2,RTKN2
OTX2,GPR83
OTX2,ALG6
OTX2,YPEL5
OTX2,VWA5A
OTX2,NUSAP1
OTX2,ENC1
OTX2,STC1
OTX2,MBIP
OTX2,FBN1
OTX2,DDHD2
OTX2,SKA3
OTX2,CEP55
OTX2,CEP85L
OTX2,DEPDC1B
OTX2,DLGAP5
OTX2,NEDD9
OTX2,NOC3L
OTX2,TTC39B
OTX2,PPM1H
OTX2,PREPL
OTX2,CA14
OTX2,ZNF207
OTX2,GDAP1
OTX2,FBXO28
OTX2,VPS13C
OTX2,FER
OTX2,MEX3C
OTX2,SLC35F1
OTX2,MRPS35
OTX2,COMMD10
OTX2,ALPK2
OTX2,KRCC1
OTX2,CCDC82
OTX2,COL5A2
OTX2,FOXP1
OTX2,NLGN4X
OTX2,LRRCC1
OTX2,ITPR2
OTX2,HAS2
OTX2,PRICKLE1
OTX2,KIF23
OTX2,NCAM1
OTX2,TMSB15B
OTX2,LRR1
OTX2,ST8SIA1
OTX2,C3orf14
OTX2,USP44
OTX2,DCLK1
OTX2,ADAMTS3
OTX2,TSPAN12
OTX2,ZNF30
OTX2,ANKRD50
OTX2,SEMA6D
OTX2,RNF13
OTX2,TET2
OTX2,KLHL24
OTX2,RGS5
OTX2,THAP9
OTX2,DKK4
OTX2,ARHGAP42
OTX2,KIAA1324L
OTX2,TRAPPC8
OTX2,AGL
OTX2,PGM2
OTX2,CCNE2
OTX2,CLDN11
OTX2,TJP2
OTX2,CAP2
OTX2,GRPR
OTX2,CPVL
OTX2,CDK6
OTX2,CCDC80
OTX2,ALCAM
OTX2,MAN1A1
OTX2,ITGA6
OTX2,EZH2
OTX2,COL5A1
OTX2,SH3BGRL2
OTX2,PLOD2
OTX2,PLCB4
OTX2,AK4
OTX2,RHOBTB3
OTX2,CD200
OTX2,JPH1
OTX2,SEMA5A
OTX2,ST8SIA4
OTX2,BAMBI
OTX2,ESRP1
OTX2,TFAP2A
OTX2,PTPRZ1
OTX2,COL4A6
OTX2,ZNF518B
OTX2,RIOK1
OTX2,TEAD4
OTX2,RRAS2
OTX2,ISCA1
OTX2,DNMT3B
OTX2,DLC1
OTX2,PIK3R5
OTX2,MATN3
OTX2,MMP16
OTX2,TMEM64
OTX2,GCA
OTX2,QPCT
OTX2,DSCC1
OTX2,PHLDB2
OTX2,SERPINE2
OTX2,VIM
POU5F1,STAT3
POU5F1,PRICKLE1
POU5F1,NANOG
POU5F1,CD200
POU5F1,RGPD2
POU5F1,USP44
POU5F1,OTX2
POU5F1,FOXP1
POU5F1,PHLDB2
POU5F1,ARHGAP42
POU5F1,AK4
POU5F1,DCLK1
POU5F1,KLF5
POU5F1,ANKRD26
POU5F1,CER1
POU5F1,ENC1
POU5F1,GPC6
POU5F1,TET2
POU5F1,AKAP2
POU5F1,SFRP2
POU5F1,ESRP1
POU5F1,CDC7
POU5F1,ANKRD28
POU5F1,RRAS2
POU5F1,TNC
POU5F1,MRPL1
POU5F1,CASD1
POU5F1,WLS
POU5F1,TCF4
POU5F1,LIPG
POU5F1,LPIN1
POU5F1,SEMA6D
POU5F1,SLC35A3
POU5F1,FOXH1
POU5F1,NCAM1
POU5F1,MMP16
POU5F1,LGR4
POU5F1,DKK1
POU5F1,PAM
POU5F1,CTNNB1
POU5F1,ARHGAP28
POU5F1,CDCA2
POU5F1,CCNB2
POU5F1,TDP2
POU5F1,SLC39A11
POU5F1,NDUFC2-KCTD14
POU5F1,MIA3
POU5F1,GCA
POU5F1,NUP54
POU5F1,RND3
POU5F1,NCAPG
POU5F1,NOC3L
PRDM1,MIA3
PRDM1,FOXP1
PRDM1,RGPD2
PRDM1,RND3
PRDM1,CNKSR3
PRDM1,PREPL
PRDM1,CER1
PRDM1,CLGN
PRDM1,SEMA3E
PRDM1,ANGPT2
SMAD2,CER1
SMAD2,RGPD2
SMAD2,SNX18
SMAD2,NANOG
SMAD2,KIAA1324L
SMAD2,ABLIM1
SMAD2,BAMBI
SMAD2,ENC1
SMAD2,TSPAN12
SMAD2,MANEA
SMAD2,PMAIP1
SMAD2,EMB
SMAD2,TTC39B
SMAD2,SEMA3E
SMAD2,ARHGAP28
SMAD2,RTKN2
SMAD2,SNX14
SMAD2,CTNNB1
SMAD2,TIPARP
SMAD2,CCPG1
SMAD2,MATN3
SMAD2,DCLK1
SMAD2,SLC35A3
SMAD2,PRDM1
SMAD2,WDFY1
SMAD2,PHLDB2
SMAD2,ZNF521
SMAD2,PRICKLE1
SMAD2,NUSAP1
SMAD2,ARL4A
SMAD2,SORL1
SMAD2,SEMA6A
SMAD2,ANKRD50
SMAD2,PPM1H
SMAD2,SKA3
SMAD2,MXI1
SMAD2,DPYSL3
SMAD2,RIPPLY1
SMAD2,ADAMTS3
SMAD2,TRIM2
SMAD2,FER
SMAD2,MRPS35
SMAD2,NUAK1
SMAD2,OTX2
SMAD2,NCAM1
SMAD2,PLOD2
SMAD2,SLC6A15
SMAD2,ANGPT2
SMAD2,AK4
SMAD2,MFAP4
SMAD2,SPPL2A
SMAD2,KLHL4
SMAD2,KDR
SMAD2,CA2
SMAD2,TFB2M
SMAD2,TP53INP1
SMAD2,MCC
SMAD2,FAM117B
SMAD2,DKK1
SMAD2,WDR35
SMAD2,NDUFC2-KCTD14
SMAD2,TADA1
SMAD2,CASD1
SMAD2,GCA
SMAD2,CALB1
SMAD2,PREPL
SMAD2,FZD5
SMAD2,AMN1
SMAD2,TEAD4
SMAD2,ARHGAP42
SMAD2,CA14
SMAD2,STIM2
SMAD2,ZFYVE16
SMAD2,OXTR
SMAD2,RRAS2
SMAD2,EPCAM
SMAD2,PALLD
SMAD2,KLHL12
SMAD2,HEG1
SMAD2,ASNS
SMAD2,PGM2
SMAD2,KIF21A
SMAD2,ARHGAP29
SMAD2,TNC
SMAD2,AGL
SMAD2,PRSS35
SMAD2,GATA4
SMAD2,ELMO1
SMAD2,RFESD
SMAD2,BCAR3
SNAI2,ACOX3
SNAI2,SLC35F1
SNAI2,ARL4A
SNAI2,RIOK1
SNAI2,GCA
SNAI2,COBLL1
SNAI2,TDRD7
SNAI2,LIPG
SNAI2,PRDM1
SNAI2,ODC1
SNAI2,PLXNA2
SNAI2,GLDC
SNAI2,DCAF6
SNAI2,ZDHHC21
SNAI2,CLGN
SNAI2,MAGI3
SNAI2,BCAR3
SNAI2,PRMT6
SNAI2,EPCAM
SNAI2,INSIG2
SNAI2,VPS13C
SNAI2,KIAA1324L
SNAI2,ARHGAP29
SNAI2,STAT3
SNAI2,AGPAT5
SNAI2,PPP1R9A
SNAI2,TIPARP
SNAI2,SEMA6D
SNAI2,GATA2
SNAI2,PLAU
SNAI2,ASNS
SNAI2,TRIM2
SNAI2,EPB41L3
SNAI2,ELMO1
SNAI2,GABRB2
SOX17,PREPL
SOX17,NUP35
SOX17,KIF15
SOX17,TMEM131
SOX17,ALPK2
SOX17,TTC39B
SOX17,C4orf46
SOX17,POLB
SOX17,OTX2
SOX17,THY1
SOX17,SLC39A8
SOX17,FBXO28
SOX2,OTX2
SOX2,TNC
SOX2,DNMT3B
SOX2,PRICKLE1
SOX2,USP44
SOX2,NANOG
SOX2,LIMCH1
SOX2,RGPD2
SOX2,AKAP2
SOX2,NEDD9
SOX2,SFRP2
SOX2,KIF21A
SOX2,CER1
SOX2,PTPRZ1
SOX2,FOXP1
SOX2,C4orf46
SOX2,CD200
SOX2,VASH2
SOX2,MCCC1
SOX2,WLS
SOX2,POLB
SOX2,ARHGAP42
SOX2,LRIG3
SOX2,ESRP1
SOX2,CDK6
SOX2,MRPS30
SOX2,TJP2
SOX2,PALLD
SOX2,ABLIM1
SOX2,TCF4
SOX2,TRIM2
SOX2,ABCA1
SOX2,TP53
SOX2,KLHL24
SOX2,KLHL4
SOX2,ISCA1
SOX2,KLF5
SOX2,ACOX3
SOX2,LTBP1
SOX2,CDC7
SOX2,RGS5
SOX2,NUSAP1
SOX2,BLM
SOX2,TTC39B
SOX2,TRIM28
SOX2,BAMBI
SOX2,ANKRD28
SOX2,ENC1
SOX2,FEZ1
SOX2,ST8SIA1
SOX2,ARL4D
SOX2,ATP2B4
SOX2,DCLK1
SOX2,STAT3
SOX2,GPC6
SOX2,MXI1
SOX2,CAP2
SOX2,RND3
SOX2,HSD17B11
SOX2,PHLDB2
SOX2,BCAR3
SOX2,CCNB2
SOX2,TFAP2A
SOX2,ZNF521
SOX2,NCAM1
SOX2,SOX2
SOX2,CAMK2D
SOX2,PAM
SOX2,MIA3
SOX2,AK4
SOX2,INSIG2
SOX2,DEPDC1B
SOX2,ZBTB10
SOX2,DTL
SOX2,KIF23
SOX2,LGALSL
SOX2,ANKRD50
SOX2,RAD51AP1
SOX2,GDAP1
SOX2,HEG1
SOX2,YPEL5
SOX2,BTBD10
SOX2,ELMO1
SOX2,SLC36A4
SOX2,DUSP4
SOX2,TMSB15B
SOX2,CA14
SOX2,JPH1
SOX2,GLRX
SOX2,DLGAP5
SOX2,EPHA4
SOX2,PREPL
SOX2,LUM
SOX2,PRSS35
SOX2,CCPG1
SOX2,SEMA6A
SOX2,FN1
SOX2,LIFR
SOX2,CCNA2
SOX2,ANKRD13C
SOX2,ZNF30
SOX2,THAP9
SOX2,BUB1B
SOX2,ASNS
SOX2,ESCO2
SOX2,MYOF
SOX2,HAS2
SOX2,PHC1
SOX2,DKK1
SOX2,CNKSR3
SOX2,SLC39A8
SOX2,TSPAN12
SOX2,KIAA1324L
SOX2,TRUB1
SOX2,OTUD6B
SOX2,PRTG
SOX2,PLK1
SOX2,SEMA3A
SOX2,NAP1L3
SOX2,LIPG
SOX2,MATN3
SOX2,TADA1
SOX2,PPT2
SOX2,STC1
SOX2,SH3BGRL
SOX2,FAM117B
SOX2,TFB2M
SOX2,WDR12
SOX2,SYNE2
SOX2,COL5A2
SOX2,SNAI2
STAT3,RGPD2
STAT3,ANKRD13C
STAT3,ODC1
STAT3,ALG6
STAT3,ZFYVE16
STAT3,FBXO34
STAT3,HOMER1
STAT3,PLK1
STAT3,CCPG1
STAT3,LRR1
STAT3,CDC20
STAT3,STK38L
STAT3,AGPAT5
STAT3,SEMA6A
STAT3,CLGN
TCF4,DUSP4
TEAD4,TEAD4
TEAD4,BCAR3
TEAD4,SORL1
TEAD4,MCCC1
TEAD4,RGPD2
TEAD4,CDK6
TEAD4,TRUB1
TEAD4,DUSP4
TEAD4,TCF4
TEAD4,MCC
TEAD4,RGS5
TEAD4,ANXA3
TEAD4,COBLL1
TEAD4,ATG4C
TEAD4,STAT3
TEAD4,MATN3
TEAD4,KIF15
TEAD4,CALB1
TEAD4,TMEM64
TEAD4,ANKRD13C
TEAD4,C3orf14
TEAD4,CTNNB1
TEAD4,DLC1
TEAD4,PLK2
TEAD4,MBIP
TEAD4,MRPL1
TEAD4,REV3L
TEAD4,RPP40
TEAD4,PREPL
TEAD4,GDAP1
TEAD4,NOL11
TEAD4,SLC39A8
TEAD4,SLC35A3
TEAD4,ANKRD50
TEAD4,NUP54
TEAD4,NDUFC2-KCTD14
TEAD4,AGL
TEAD4,LIMCH1
TEAD4,BUB1B
TEAD4,CEP290
TEAD4,PNPLA8
TEAD4,IL6ST
TEAD4,TJP2
TEAD4,COL4A6
TEAD4,KIF23
TEAD4,RRAS2
TEAD4,ARL4A
TEAD4,FER
TEAD4,TDRD7
TEAD4,PALLD
TEAD4,ZFYVE16
TEAD4,FBXO28
TEAD4,OTUD6B
TEAD4,KLHL12
TEAD4,TTC27
TEAD4,CAP2
TEAD4,NDC80
TEAD4,CDC7
TEAD4,RAD51AP1
TEAD4,ESCO2
TEAD4,ITM2A
TEAD4,SLC19A2
TEAD4,STIM2
TEAD4,CCDC138
TEAD4,ELMO1
TEAD4,PAM
TEAD4,SLC35F1
TEAD4,RRN3
TEAD4,PPM1H
TEAD4,MIA3
TEAD4,WDFY1
TEAD4,TFAP2A
TEAD4,RMI1
TEAD4,TTK
TEAD4,ATP2B4
TEAD4,LPGAT1
TEAD4,DKK1
TEAD4,MRPS35
TEAD4,SLC39A11
TEAD4,NUP35
TEAD4,SEMA6A
TEAD4,PGM2
TEAD4,SLC46A3
TEAD4,LTBP1
TEAD4,TCF7L1
TEAD4,COL1A2
TEAD4,TADA1
TEAD4,RFESD
TEAD4,ACOX3
TEAD4,C4orf46
TEAD4,LPIN1
TEAD4,USP44
TEAD4,FBXO34
TEAD4,VIM
TEAD4,NOC3L
TEAD4,NCAM1
TEAD4,ALCAM
