Gene1,Gene2
GATA2,UAP1L1
GATA2,VAMP5
GATA2,RNF13
GATA2,CD48
GATA2,ADGRG3
GATA2,SLC39A6
GATA2,KIF17
GATA2,DHRS3
GATA2,SSH2
GATA2,AP1S2
GATA2,APP
GATA2,CTSB
GATA2,SH2D5
GATA2,ZNRF2
GATA2,SELENOP
GATA2,GSTT1
GATA2,ARPP21
GATA2,AKNA
GATA2,SLC44A2
GATA2,PLXDC2
GATA2,SLC35D3
GATA2,PPM1G
GATA2,BDH2
GATA2,RHOH
GATA2,ITGB7
GATA2,CTNNAL1
GATA2,STK17B
GATA2,NUDT19
GATA2,FDFT1
GATA2,GM973
GATA2,SERPINA3F
GATA2,FAM171A1
GATA2,SLC18A1
GATA2,SOCS2
GATA2,RAB27B
GATA2,OSGIN1
GATA2,ARHGAP27
GATA2,F2R
GATA2,SERP1
GATA2,SERPINB6A
GATA2,DCK
GATA2,GOLM1
GATA2,NUCB2
GATA2,FRMD6
GATA2,MEIS1
GATA2,ANKRD44
GATA2,ARHGEF39
GATA2,LYN
GATA2,PDGFRB
GATA2,CD93
GATA2,TMEM268
GATA2,GSTM1
GATA2,GM4951
GATA2,EMB
GATA2,CLIP3
GATA2,PRSS57
GATA2,GNG2
GATA2,JAM3
GATA2,TRPV2
GATA2,GMNN
GATA2,RNF38
GATA2,OTUB2
GATA2,PYGL
GATA2,TMEM14C
GATA2,FCGRT
GATA2,IFI27
GATA2,PANX1
GATA2,DYNLL1
GATA2,CD81
GATA2,TTC39B
GATA2,FSTL1
GATA2,RRAS
GATA2,HSD3B7
GATA2,SLC16A11
GATA2,PRIM1
GATA2,ITGA6
GATA2,LDHB
GATA2,CD52
GATA2,RAB38
GATA2,PIRB
GATA2,CTTN
GATA2,PRPS2
GATA2,ENPP5
GATA2,SATB1
GATA2,NDRG2
GATA2,PGRMC1
GATA2,SMPDL3A
GATA2,SERPINA3G
GATA2,CAV2
GATA2,SYK
GATA2,ANXA2
GATA2,RGS2
GATA2,MYC
GATA2,PSTPIP1
GATA2,SNAP47
GATA2,DOCK10
GATA2,IKZF1
GATA2,CPQ
GATA2,CCDC112
GATA2,RNF125
GATA2,ALDH1A1
GATA2,LGALS1
GATA2,DENND2D
GATA2,PAG1
GATA2,ZYX
GATA2,SERPINB1A
GATA2,ARHGEF18
GATA2,STK10
GATA2,RGS19
GATA2,GAS2L3
GATA2,CASP12
GATA2,VAV3
GATA2,METTL7A1
GATA2,SERPINF1
GATA2,PRUNE2
GATA2,ZMIZ1
GATA2,EFNA1
GATA2,CDKN1C
GATA2,SPC24
GATA2,FCHO2
GATA2,USP11
GATA2,WLS
GATA2,MMRN1
GATA2,IFI27L2A
GATA2,CDK17
GATA2,CTSL
GATA2,MOGS
GATA2,SDC1
GATA2,LSP1
GATA2,BTLA
GATA2,PRKCH
GATA2,FADS1
GATA2,ABCG2
GATA2,FLNA
GATA2,FOXO1
GATA2,NOTCH1
GATA2,FUT8
GATA2,SAT1
GATA2,CTSH
GATA2,ZFP422
GATA2,MEF2C
GATA2,D630039A03RIK
GATA2,COL4A2
GATA2,COL4A1
GATA2,APOE
GATA2,TNS2
GATA2,GBP2
GATA2,KCNK5
GATA2,RASA4
GATA2,PDE1B
GFI1B,GFI1B
GFI1B,MPZL1
GFI1B,ITSN1
GFI1B,GM2A
GFI1B,GAS2L3
GFI1B,ABHD17B
GFI1B,ARID5A
GFI1B,SPI1
GFI1B,ITGB5
GFI1B,CCNG2
GFI1B,RANBP1
GFI1B,MYCT1
GFI1B,ELOVL5
GFI1B,CLEC12A
GFI1B,DOCK10
GFI1B,MEIS1
GFI1B,RGS19
GFI1B,CFP
GFI1B,CSGALNACT1
GFI1B,PROCR
GFI1B,RASSF2
GFI1B,CTSS
GFI1B,NEURL3
GFI1B,LGMN
GFI1B,TRIM16
GFI1B,TMEM173
GFI1B,PKN3
GFI1B,PARP8
GFI1B,MYO5A
GFI1B,SLC26A11
GFI1B,DHRS3
GFI1B,CKS1B
GFI1B,MAMDC2
GFI1B,VAV3
GFI1B,PLPPR3
GFI1B,CD244A
GFI1B,ZNRF2
GFI1B,CDK6
GFI1B,SSH2
GFI1B,NCEH1
GFI1B,RGS2
GFI1B,PF4
GFI1B,DEF8
GFI1B,CMAH
GFI1B,FOXO1
GFI1B,CPQ
GFI1B,SLC39A13
GFI1B,TESPA1
GFI1B,RBPMS
GFI1B,TTC39B
GFI1B,SERPINB1A
GFI1B,FUT7
GFI1B,CD44
GFI1B,IKZF1
GFI1B,TMEM123
GFI1B,SERPINB6A
GFI1B,METTL7A1
GFI1B,GMNN
GFI1B,RASAL3
GFI1B,SLC18A2
GFI1B,CDT1
GFI1B,ITPR2
GFI1B,CAV2
GFI1B,VAMP1
GFI1B,IRF8
GFI1B,MGAT1
GFI1B,CTSL
GFI1B,SERP1
GFI1B,RNF13
GFI1B,SLC44A2
GFI1B,DTL
GFI1B,ITGAL
GFI1B,ADSSL1
GFI1B,TMEM268
GFI1B,PECAM1
GFI1B,TYROBP
GFI1B,FCGRT
GFI1B,ZFP62
GFI1B,UAP1L1
GFI1B,SATB1
GFI1B,BTLA
GFI1B,PLIN3
GFI1B,DYNLL1
GFI1B,PPP1R15A
GFI1B,SLC2A3
GFI1B,TBC1D5
GFI1B,ZFP367
GFI1B,FUCA2
GFI1B,RAB38
GFI1B,LACTB
GFI1B,TFEC
GFI1B,UBE2L6
GFI1B,SYK
GFI1B,SLBP
GFI1B,TXNIP
GFI1B,KCTD12
GFI1B,ART4
GFI1B,TMEM246
GFI1B,RNF125
GFI1B,PTPRE
GFI1B,VAMP5
GFI1B,PYGL
GFI1B,CD33
GFI1B,TES
GFI1B,ERP29
GFI1B,UPP1
GFI1B,GM1966
GFI1B,CD69
GFI1B,CD48
GFI1B,PRNP
GFI1B,PAFAH2
GFI1B,LONP2
GFI1B,CDK19
GFI1B,CCL9
GFI1B,STK17B
GFI1B,ESR1
GFI1B,ZMIZ1
GFI1B,DCK
GFI1B,TAPT1
GFI1B,ME2
GFI1B,KAZALD1
GFI1B,ITGB2
GFI1B,CCT2
GFI1B,CD53
GFI1B,TMEM14C
GFI1B,IL7R
GFI1B,SPC24
GFI1B,PPM1G
GFI1B,EFNA1
GFI1B,RNF38
IKZF1,ELF1
IKZF1,PKN3
IKZF1,SLC39A13
IKZF1,NCEH1
IKZF1,NHP2
IKZF1,FRMD6
IKZF1,GSTM1
IKZF1,CISH
IKZF1,KAZALD1
IKZF1,DUSP5
IKZF1,TBXA2R
IKZF1,PPP1R15A
IKZF1,F2R
IKZF1,UNC93B1
IKZF1,ARID5A
IKZF1,SNAP47
IKZF1,LONP2
IKZF1,ACAP1
IKZF1,CSGALNACT1
IKZF1,CMAH
IKZF1,FUT8
IKZF1,TTC39B
IKZF1,PAFAH2
IKZF1,TRIM16
IKZF1,DTL
IKZF1,SLC9A9
IKZF1,IKZF1
IKZF1,SELPLG
IKZF1,CDK19
IKZF1,TBC1D5
IKZF1,IL7R
IKZF1,NAPSA
IKZF1,ME2
IKZF1,PSTPIP1
IKZF1,LRRC8C
IKZF1,CAPG
IKZF1,LCK
IKZF1,FUCA2
IKZF1,PLIN3
IKZF1,DOCK10
IKZF1,RAB27B
IKZF1,SYK
IKZF1,UBA7
IKZF1,TIPIN
IKZF1,CDT1
IKZF1,RHOH
IKZF1,AMPD2
IKZF1,SGMS1
IKZF1,NUCB2
IKZF1,METTL7A1
IKZF1,TYROBP
IKZF1,RANBP1
IKZF1,SERPINB6A
IKZF1,ARHGAP18
IKZF1,TMEM123
IKZF1,SLBP
IKZF1,LAX1
IKZF1,SSH2
IKZF1,SERPINA3G
IKZF1,SERPINA3F
IKZF1,RASAL3
IKZF1,MGAT1
IKZF1,FCHO2
IKZF1,STXBP1
IKZF1,AKNA
IKZF1,ZFP62
IKZF1,PANX1
IKZF1,TXNIP
IKZF1,SOCS2
IKZF1,SERP1
IKZF1,KCTD12
IKZF1,NRROS
IKZF1,PPCDC
IKZF1,CD93
IKZF1,DHRS3
IKZF1,PRKCH
IKZF1,RASSF2
IKZF1,CD69
IKZF1,SNAP23
IKZF1,ARPP21
IKZF1,IRAK3
IKZF1,GSN
IKZF1,ZNRF2
IKZF1,GIMAP5
IKZF1,GPR18
IKZF1,PTP4A3
IKZF1,GRAMD1A
IKZF1,CORO7
IKZF1,PKIB
IKZF1,ANXA5
IKZF1,PARVG
IKZF1,CTSB
IKZF1,TMEM173
IKZF1,CAMK1D
IKZF1,GFI1B
IKZF1,ELOVL5
IKZF1,PRNP
IKZF1,DCK
IKZF1,DUSP6
IKZF1,ITGAL
IKZF1,TES
IKZF1,ITPR2
IKZF1,ICA1
IKZF1,CIPC
IKZF1,BC035044
IKZF1,NUDT19
IKZF1,TESPA1
IKZF1,RCSD1
IKZF1,SPI1
IKZF1,DYNLL1
IKZF1,ITGB2
IKZF1,CLEC12A
IKZF1,SLFN2
IKZF1,EVI2A
IKZF1,CDK17
IKZF1,SAMSN1
IKZF1,PPM1G
IKZF1,MKI67
IKZF1,HSD3B7
IKZF1,RAG2
IKZF1,WLS
IKZF1,CNN3
IKZF1,USP11
IKZF1,RGS19
IKZF1,SELENOP
IKZF1,ITGA6
IKZF1,MMRN1
IKZF1,CPQ
IKZF1,GBP9
IKZF1,ABCG3
IKZF1,UHRF1
IKZF1,FCRL1
IKZF1,MYC
IKZF1,RGS2
IKZF1,SLAMF1
IKZF1,LY9
IKZF1,PLSCR4
IKZF1,CKS1B
IKZF1,CCR7
IKZF1,GAS2L3
IKZF1,PLXDC2
IKZF1,UAP1L1
IKZF1,RNF38
IKZF1,GNG2
IKZF1,LSP1
IKZF1,ZFP367
IKZF1,UBASH3A
IKZF1,GIMAP1
IKZF1,BCL2
IKZF1,WFDC2
IKZF1,IL17RA
IKZF1,LYN
IKZF1,CD53
IKZF1,ITSN1
IKZF1,CCDC112
IKZF1,FADS1
IKZF1,FLT3
IKZF1,TOP2A
IKZF1,GBP4
IKZF1,CBFB
IKZF1,EPSTI1
IKZF1,5430427O19RIK
IKZF1,TMEM14C
IKZF1,NWD1
IKZF1,IFI27
IKZF1,ST8SIA4
IKZF1,ERP29
IKZF1,IL17RE
IKZF1,TM6SF1
IKZF1,MEF2C
IKZF1,APLP2
IKZF1,VAMP1
IKZF1,STARD4
IKZF1,TUBB4B
IKZF1,SP100
IKZF1,ARHGAP27
IKZF1,GMNN
IKZF1,HAAO
IKZF1,FOXO1
IKZF1,BLNK
IKZF1,NCAPD2
IKZF1,TPM4
IKZF1,PRSS57
IKZF1,NLRC3
IKZF1,CD55
IKZF1,H2-DMA
IKZF1,ABHD17B
IKZF1,PARP8
IKZF1,CD48
IKZF1,ENG
IKZF1,UBE2L6
IKZF1,MOGS
IKZF1,COQ8A
IKZF1,GGTA1
IKZF1,GIMAP8
IKZF1,SIGLECG
IKZF1,GAA
IKZF1,PRPS2
IKZF1,SAT1
IKZF1,ADSSL1
IKZF1,GM2A
IKZF1,ARHGEF18
IKZF1,TRPV2
IKZF1,PTPRE
IKZF1,DPP4
IKZF1,DUSP1
IKZF1,CDK6
IKZF1,DOCK11
IKZF1,H2-Q6
IKZF1,OAS2
IKZF1,VAMP5
IKZF1,MPZL1
IKZF1,ATP8B4
IKZF1,MYO5A
IKZF1,PRIM1
IKZF1,P2RY14
IKZF1,OTUB2
IKZF1,SATB1
IKZF1,CERS4
IKZF1,ZFP422
IKZF1,SLC18A1
IKZF1,NOTCH1
IKZF1,VAV3
IKZF1,RRAS
IKZF1,TMEM206
IKZF1,TRIM47
IKZF1,STK10
IKZF1,SLC2A3
IKZF1,RNF213
IKZF1,RNF13
IKZF1,ZMIZ1
IKZF1,PLD4
IKZF1,RNASE6
IKZF1,OTULINL
IKZF1,CAV2
IKZF1,ANGPT1
IKZF1,N4BP3
IKZF1,SLC26A11
IKZF1,CCT2
IKZF1,ABCG2
IKZF1,ZYX
IKZF1,H2-OB
IKZF1,RAMP1
IKZF1,CD244A
IKZF1,VEGFC
IKZF1,AP1S2
IKZF1,ARHGAP15
IKZF1,FGD2
IKZF1,PTGS1
IKZF1,HID1
IKZF1,SPC24
IKZF1,SELL
IKZF1,IFI213
IKZF1,S100A6
IKZF1,IPCEF1
IKZF1,POLA2
IKZF1,NT5C3
IKZF1,TSPAN3
IKZF1,NPDC1
IKZF1,TRIM59
IKZF1,CYFIP2
IKZF1,LGALS1
IKZF1,MAN1A
IKZF1,IRF8
IKZF1,GOLM1
IKZF1,BTLA
IKZF1,CD44
IKZF1,IFI209
IKZF1,LTB
IKZF1,ARHGEF39
IKZF1,EEPD1
IKZF1,PGRMC1
IKZF1,FUT7
IKZF1,STK17B
IKZF1,RHOF
IKZF1,SLC43A2
IKZF1,LGMN
IKZF1,LACTB
IKZF1,GBP2
IKZF1,ARL11
IKZF1,FAM171A1
IKZF1,SYTL1
IKZF1,SLA
IKZF1,PAG1
IKZF1,CST7
IKZF1,ANKRD44
IKZF1,PRR5
IKZF1,SDC1
IKZF1,CCNG2
IKZF1,ANKRD33B
IKZF1,FDFT1
IKZF1,LDHB
IKZF1,ESR1
IKZF1,BDH2
IKZF1,SLC39A6
IKZF1,TFEC
IKZF1,DEF8
IKZF1,TFR2
IKZF1,MAGED2
IKZF1,EFNA1
IKZF1,DOK2
IKZF1,DENND2D
IKZF1,TINAGL1
IKZF1,IGFBP4
IKZF1,RFTN1
IKZF1,PF4
IKZF1,GM5111
IKZF1,ITGB5
IKZF1,JPT1
IKZF1,CFP
IKZF1,CBX7
IKZF1,IL18BP
IKZF1,EBI3
IKZF1,RASA4
IKZF1,PLXNC1
IKZF1,PAQR5
IKZF1,MSMO1
IKZF1,SMPDL3A
IKZF1,GPR171
IKZF1,TNFAIP2
IKZF1,EMB
IKZF1,GPR65
IKZF1,TGM2
IKZF1,LAG3
IKZF1,SLCO3A1
IKZF1,CCL3
IKZF1,SERPINB1A
IKZF1,TMEM268
IKZF1,APOE
IKZF1,MCTP2
IKZF1,TSPAN2
IKZF1,SLC29A1
IKZF1,KCNK5
IKZF1,NDRG2
IKZF1,TAPT1
IKZF1,MEIS1
IKZF1,PRUNE2
IKZF1,SLC16A11
IKZF1,F11R
IKZF1,PLEK
IKZF1,IFI27L2A
IKZF1,CREG1
IKZF1,ITGAM
IKZF1,CTSS
IKZF1,SPNS2
IKZF1,SLC16A10
IKZF1,NEURL3
IKZF1,FLNA
IKZF1,SLC35D3
IKZF1,PEAR1
IKZF1,OSGIN1
IKZF1,CTSW
IKZF1,HACD4
IKZF1,APP
IKZF1,KIF17
IKZF1,RAB38
IKZF1,SEMA3D
IKZF1,SLC44A2
IKZF1,GIMAP3
IKZF1,KBTBD11
IKZF1,EMP1
IKZF1,RP2
IKZF1,IL18RAP
IKZF1,SPNS3
IKZF1,KLHL4
IKZF1,SLC18A2
IKZF1,ARRDC4
IKZF1,IL12A
IKZF1,FGD5
IKZF1,CTNNAL1
IKZF1,CTTN
IKZF1,CASP12
IKZF1,NSMF
IRF8,H2-Q6
IRF8,PF4
IRF8,GPR18
IRF8,CD53
IRF8,NAPSA
IRF8,RBPMS
IRF8,LSP1
IRF8,CLEC12A
IRF8,CFP
IRF8,WFDC17
IRF8,GBP9
IRF8,ERP29
IRF8,NCEH1
IRF8,GBP2
IRF8,ARID5A
IRF8,METTL7A1
IRF8,RNF213
IRF8,ELF1
IRF8,UBA7
IRF8,UNC93B1
IRF8,BC035044
IRF8,CD74
IRF8,IL18BP
IRF8,GBP4
IRF8,FGD2
IRF8,SLC43A2
IRF8,SLFN2
IRF8,EPSTI1
IRF8,VAV3
IRF8,PIRB
IRF8,SAMSN1
IRF8,MEF2C
IRF8,ATP8B4
IRF8,SELPLG
IRF8,P2RY14
IRF8,PARVG
IRF8,SELENOP
IRF8,IL12A
IRF8,FCRL1
IRF8,TM6SF1
IRF8,CTSS
IRF8,APOE
IRF8,EBI3
IRF8,CCL3
IRF8,RHOH
IRF8,ME2
IRF8,ZFP62
IRF8,IKZF1
IRF8,ANGPT1
IRF8,GNG2
IRF8,SLC39A13
IRF8,SLC18A1
IRF8,RNASE6
IRF8,CD48
IRF8,UPP1
IRF8,SP100
IRF8,NCF1
IRF8,CPQ
IRF8,SYK
IRF8,CTTN
IRF8,DOCK10
IRF8,UBE2L6
IRF8,KAZALD1
IRF8,H2-OB
IRF8,DUSP5
IRF8,ITGAL
IRF8,ARRDC4
IRF8,DENND2D
IRF8,ITGB2
IRF8,PDE1B
IRF8,BLNK
IRF8,NUDT19
IRF8,HAAO
IRF8,TRPV2
IRF8,TESPA1
IRF8,RANBP1
IRF8,TBC1D5
IRF8,VAMP1
IRF8,TMEM173
IRF8,OAS2
IRF8,FUT7
IRF8,PLD4
IRF8,TYROBP
IRF8,TMEM206
IRF8,ZFP367
IRF8,KCTD12
IRF8,PLEK
IRF8,MGAT1
IRF8,ITGB7
IRF8,TBXA2R
IRF8,GFI1B
IRF8,ITPR2
IRF8,LDHB
IRF8,SERPINA3G
IRF8,SERPINA3F
IRF8,CST7
IRF8,TXNIP
IRF8,DHRS3
IRF8,ARL11
IRF8,CD33
IRF8,TES
IRF8,IFI209
IRF8,HACD4
IRF8,PLIN3
IRF8,ARHGAP15
IRF8,GIMAP5
IRF8,TBXAS1
IRF8,RASSF2
IRF8,PTGS1
IRF8,RP2
IRF8,SIGLECG
IRF8,ENG
IRF8,TUBB4B
IRF8,SGMS1
IRF8,LONP2
IRF8,WLS
IRF8,GM4951
IRF8,ARHGEF39
IRF8,CBFB
IRF8,TFEC
IRF8,S100A6
IRF8,H2-DMA
IRF8,OSGIN1
IRF8,EEPD1
IRF8,NOTCH1
IRF8,AMPD2
IRF8,STK10
IRF8,DOK2
IRF8,CD244A
IRF8,SULT1A1
IRF8,SLC26A11
IRF8,SCARF1
IRF8,CIPC
IRF8,IPCEF1
IRF8,GAS2L3
IRF8,SLC35D3
IRF8,KBTBD11
IRF8,CDK19
IRF8,GM1966
IRF8,MEIS1
IRF8,MYO5A
IRF8,NT5C3
IRF8,SERP1
IRF8,IL7R
IRF8,PKN3
IRF8,ESR1
IRF8,ITGAM
IRF8,MYC
MEF2C,CCL3
MEF2C,OBSCN
MEIS1,PIRB
MEIS1,NEURL3
MEIS1,PTGS1
MEIS1,BPIFC
MEIS1,NPDC1
MEIS1,MEIS1
MEIS1,ARID5A
MEIS1,CD69
MEIS1,ITGB2
MEIS1,CD33
MEIS1,SSH2
MEIS1,METTL7A1
MEIS1,SPC24
MEIS1,ABCG2
MEIS1,WFDC17
MEIS1,TES
MEIS1,LONP2
MEIS1,FUT7
MEIS1,SPI1
MEIS1,OTULINL
MEIS1,EVI2A
MEIS1,ANGPT1
MEIS1,SERPINB6A
MEIS1,HACD4
MEIS1,LACTB
MEIS1,EMB
MEIS1,SELPLG
MEIS1,ADGRG3
MEIS1,GSN
MEIS1,MAN1A
MEIS1,SLC9A9
MEIS1,DYNLL1
MEIS1,TXNIP
MEIS1,ZFP367
MEIS1,TESPA1
MEIS1,VAV3
MEIS1,IL1R1
MEIS1,ZNRF2
MEIS1,PAFAH2
MEIS1,ATP8B4
MEIS1,DUSP6
MEIS1,H2-DMA
MEIS1,SYK
MEIS1,PAG1
MEIS1,SLC26A11
MEIS1,SGMS1
MEIS1,RASAL3
MEIS1,MPO
MEIS1,BTLA
MEIS1,MYO5A
MEIS1,SELENOP
MEIS1,OTUB2
MEIS1,CLEC12A
MEIS1,PTPRE
MEIS1,IL12A
MEIS1,SERP1
MEIS1,GP9
MEIS1,ANXA5
MEIS1,SAMSN1
MEIS1,AMPD2
MEIS1,TINAGL1
MEIS1,NWD1
MEIS1,FGD2
MEIS1,CORO7
MEIS1,TMEM123
MEIS1,GAA
MEIS1,FUCA2
MEIS1,TSPAN3
MEIS1,GSTM1
MEIS1,FOXO1
MEIS1,MPZL1
MEIS1,DOCK10
MEIS1,SLBP
MEIS1,CD63
MEIS1,PARP8
MEIS1,CHRNB1
MEIS1,ITSN1
MEIS1,CCNG2
MEIS1,SPNS2
MEIS1,ABHD17B
MEIS1,CYFIP2
MEIS1,TRIM16
MEIS1,GM1966
MEIS1,CSF3R
MEIS1,ARHGAP27
MEIS1,FUT8
MEIS1,AKNA
MEIS1,EBI3
MEIS1,ERP29
MEIS1,NUDT19
MEIS1,ICA1
MEIS1,SP100
MEIS1,SERPINA3G
MEIS1,ME2
MEIS1,VAMP5
MEIS1,SLCO3A1
MEIS1,CTSL
MEIS1,IRAK3
MEIS1,TFR2
MEIS1,MGAT1
MEIS1,CISH
MEIS1,CDK6
MEIS1,ACAP1
MEIS1,CD55
MEIS1,SH2D5
MEIS1,CDT1
MEIS1,DUSP1
MEIS1,SLC39A13
MEIS1,S100A6
MEIS1,RFTN1
MEIS1,HID1
MEIS1,NRROS
MEIS1,CKS1B
MEIS1,RHOH
MEIS1,ELF1
MEIS1,CTSG
MEIS1,CIPC
MEIS1,PLEK
MEIS1,ZYX
MEIS1,PARVG
MEIS1,AFDN
MEIS1,RNF125
MEIS1,MOGS
MEIS1,UPP1
MEIS1,LYN
MEIS1,RHOF
MEIS1,RANBP1
MEIS1,ADSSL1
MEIS1,PF4
MEIS1,PRNP
MEIS1,TMEM14C
MEIS1,TMEM206
MEIS1,ARL11
MEIS1,PEAR1
MEIS1,DHRS3
MEIS1,IL18RAP
MEIS1,RGS2
MEIS1,GRAMD1A
MEIS1,PLIN3
MEIS1,CD244A
MEIS1,DCK
MEIS1,ST8SIA4
MEIS1,VAMP1
MEIS1,ITGAL
MEIS1,KIF17
MEIS1,RNF13
MEIS1,KCTD12
MEIS1,CDK17
MEIS1,LSP1
MEIS1,TMEM37
MEIS1,ARHGEF39
MEIS1,PRIM1
MEIS1,SLC44A2
MEIS1,DENND2D
MEIS1,GAS2L3
MEIS1,ANKRD44
MEIS1,OBSL1
MEIS1,PLD4
MEIS1,RNF38
MEIS1,ARHGAP18
MEIS1,NSMF
MEIS1,CTTN
MEIS1,TBC1D5
MEIS1,NDRG2
MEIS1,CDK19
MEIS1,TYROBP
MEIS1,CBFB
MEIS1,PPM1G
MEIS1,NCAPD2
MEIS1,STK17B
MEIS1,CBX7
MEIS1,EEPD1
MEIS1,CCL3
MEIS1,TUBB4B
MEIS1,SLC16A10
MEIS1,SPNS3
MEIS1,SLFN2
MEIS1,APP
MEIS1,RGS19
MEIS1,BC035044
MEIS1,UBASH3A
MEIS1,NCEH1
MEIS1,DTL
MEIS1,MSMO1
MEIS1,TAPT1
MEIS1,CPQ
MEIS1,SLC18A1
MEIS1,DUSP5
MEIS1,PYGL
MEIS1,GFI1B
MEIS1,SNAP23
MEIS1,NT5C3
MEIS1,AP1S2
MEIS1,CSGALNACT1
MEIS1,CAPG
MEIS1,UNC93B1
MEIS1,PANX1
MEIS1,ARRDC4
MEIS1,P2RX1
MEIS1,IKZF1
MEIS1,GM2A
MEIS1,GDF3
MEIS1,FCRL1
MEIS1,STK10
MEIS1,DEF8
MEIS1,EFNA1
MEIS1,ANKRD33B
MEIS1,ANXA2
MEIS1,FDFT1
MEIS1,PPCDC
MEIS1,CD44
MEIS1,SLC39A6
MEIS1,TGM2
MEIS1,CPNE8
MEIS1,ARHGAP15
MEIS1,TIPIN
MEIS1,CTSS
MEIS1,STXBP1
MEIS1,PSTPIP1
MEIS1,ELOVL5
MEIS1,TM6SF1
MEIS1,APLP2
MEIS1,ITPR2
MEIS1,CCDC112
MEIS1,GNG11
MEIS1,FRMD6
MEIS1,STARD4
MEIS1,ZFP62
MEIS1,NAPSA
MEIS1,C1RL
MEIS1,EMP1
MEIS1,CD53
MEIS1,PRUNE2
MEIS1,NUCB2
MEIS1,IFI27
MEIS1,TRIM59
MEIS1,FCHO2
MEIS1,FCGRT
MEIS1,MYC
MEIS1,PGRMC1
MEIS1,ESR1
MEIS1,TMEM268
MEIS1,CTNNAL1
MEIS1,SLC43A2
MEIS1,GSTT1
MEIS1,ARPP21
MEIS1,NLRC3
MEIS1,SLC2A3
MEIS1,SAT1
MEIS1,SATB1
MEIS1,LAX1
MEIS1,GBP9
MEIS1,KAZALD1
MEIS1,MCTP2
MEIS1,LRRC8C
MEIS1,GGTA1
MEIS1,CMAH
MEIS1,CTSH
MEIS1,GMNN
MEIS1,LTB
MEIS1,SIGLECG
MEIS1,LGMN
MEIS1,VEGFC
MEIS1,CST7
MEIS1,OSGIN1
MEIS1,UHRF1
MEIS1,PRKCH
MEIS1,PTP4A3
MEIS1,H2-OB
MEIS1,CD74
MEIS1,TTC39B
MEIS1,JPT1
MEIS1,RAMP1
MEIS1,SLC29A1
MEIS1,CCT2
MEIS1,PAQR5
MEIS1,RASA4
MEIS1,SLC22A3
MEIS1,ENPP5
MEIS1,TBXAS1
MEIS1,COQ8A
MEIS1,RBPMS
MEIS1,GM973
MEIS1,CDKN1C
MEIS1,TNFAIP2
MEIS1,SOCS2
MEIS1,MEF2C
MEIS1,CD93
MEIS1,TFPI
MEIS1,HAAO
MEIS1,PKN3
MEIS1,UAP1L1
MEIS1,CTSB
MYC,CCT2
MYC,NHP2
MYC,AMPD2
MYC,SLC29A1
MYC,CKS1B
MYC,RANBP1
MYC,H2-DMA
MYC,CD63
MYC,RNF13
MYC,PKN3
MYC,MYO5A
MYC,ME2
MYC,NT5C3
MYC,SLC43A2
MYC,NCAPD2
MYC,SLC39A13
MYC,TMEM268
MYC,SLC39A6
MYC,CDT1
MYC,NUDT19
MYC,ZNRF2
MYC,CIPC
MYC,COQ8A
MYC,DTL
MYC,GSN
MYC,POLA2
MYC,CDK6
MYC,TUBB4B
MYC,PPM1G
MYC,TMEM123
MYC,SERP1
MYC,NCEH1
MYC,TXNIP
MYC,GAA
MYC,TBC1D5
MYC,SERPINF1
MYC,ICA1
MYC,MOGS
MYC,STK10
MYC,BCL2
MYC,PPCDC
MYC,SDC1
MYC,ZFP62
MYC,TRIM47
MYC,PAFAH2
MYC,TMEM206
MYC,UHRF1
MYC,ITGB7
MYC,ERP29
MYC,DYNLL1
MYC,RGS19
MYC,KCNK5
MYC,RGS2
MYC,SGMS1
MYC,ZYX
MYC,RNF213
MYC,CPNE8
MYC,CD44
MYC,LONP2
MYC,JPT1
MYC,CTSL
MYC,NSMF
MYC,DEF8
MYC,MPZL1
MYC,ABHD17B
MYC,CAMK1D
MYC,TRIM59
MYC,ELOVL5
MYC,FDFT1
MYC,ANXA5
MYC,MGAT1
MYC,IGFBP4
MYC,SNAP47
MYC,RRAS
MYC,CPQ
MYC,CDK19
MYC,GM2A
MYC,DUSP1
MYC,SAT1
MYC,TOP2A
MYC,TIPIN
MYC,ITGB5
MYC,C1RL
MYC,GSTM1
MYC,SLBP
MYC,FRMD6
MYC,SERPINB6A
MYC,ARRDC4
MYC,TMEM14C
MYC,FCHO2
MYC,N4BP3
MYC,ST8SIA4
MYC,TAPT1
MYC,VAMP1
MYC,ELF1
MYC,SSH2
MYC,SLC18A1
MYC,ITPR2
MYC,TSPAN3
MYC,AFDN
MYC,CTNNAL1
MYC,SPNS2
MYC,CCNG2
MYC,UAP1L1
MYC,CNN3
MYC,FCGRT
MYC,CREG1
MYC,TRIM16
MYC,MAN1A
MYC,IRF8
MYC,DCK
MYC,STARD4
MYC,GAS2L3
MYC,NUCB2
MYC,OBSL1
MYC,SLC26A11
MYC,PRIM1
MYC,PRPS2
MYC,RNF38
MYC,NRROS
MYC,SLC44A2
MYC,CDK17
MYC,PTP4A3
MYC,FUT8
MYC,MEIS1
MYC,ZFP422
MYC,CBX7
MYC,ARHGAP18
MYC,FGD2
MYC,AP1S2
MYC,ZFP367
MYC,IL17RA
MYC,ARID5A
MYC,HSD3B7
MYC,MSMO1
MYC,PRR5
MYC,ITGB2
MYC,PPP1R15A
MYC,ITSN1
MYC,FKBP9
MYC,FADS1
MYC,RAB27B
MYC,F2R
